donor_id,jenis_makanan,jumlah_makanan,lokasi_donor,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan
D262,['makanan'],1,"(-5.42284190141014, 105.2506064357187)",layak konsumsi,False,True,False,False
D263,['makanan'],4,"(-5.39539010136511, 105.31245765350212)",tidak layak konsumsi,True,False,True,False
D264,['minuman'],1,"(-5.39872066185046, 105.28851703856152)",tidak layak konsumsi,True,False,True,True
D265,['minuman'],4,"(-5.40043802217956, 105.23436808782594)",hampir kadaluarsa,True,True,True,False
D266,['minuman'],4,"(-5.43488420202068, 105.23678375981365)",layak konsumsi,False,False,False,False
D267,['makanan'],7,"(-5.42410036794516, 105.22294586574506)",layak konsumsi,False,True,False,True
D268,['minuman'],2,"(-5.39051216293556, 105.2592921922218)",tidak layak konsumsi,False,False,False,False
D269,"['makanan', 'minuman']",1,"(-5.39623397991466, 105.24469121933592)",layak konsumsi,True,False,True,True
D270,['makanan'],4,"(-5.37436154621152, 105.2875577367785)",hampir kadaluarsa,True,True,True,True
D271,['minuman'],1,"(-5.40356686471309, 105.23923772419832)",layak konsumsi,True,True,False,True
D272,"['makanan', 'minuman']",6,"(-5.43179895311014, 105.2241706815499)",tidak layak konsumsi,True,True,True,False
D273,"['makanan', 'minuman']",1,"(-5.40644845629243, 105.25909199502973)",layak konsumsi,True,True,True,True
D274,['minuman'],5,"(-5.39624330005528, 105.25494535135425)",tidak layak konsumsi,False,True,False,True
D275,"['makanan', 'minuman']",1,"(-5.38738385180097, 105.30608931210027)",hampir kadaluarsa,False,False,True,True
D276,"['makanan', 'minuman']",4,"(-5.38284153051336, 105.23509598684991)",hampir kadaluarsa,True,True,False,True
D277,['makanan'],6,"(-5.42511250391353, 105.23310589449143)",hampir kadaluarsa,True,True,True,False
D278,"['makanan', 'minuman']",1,"(-5.40420867883257, 105.21836596286443)",hampir kadaluarsa,False,True,False,False
D279,['makanan'],4,"(-5.3954987719798, 105.25578335315875)",hampir kadaluarsa,False,False,True,False
D280,['makanan'],7,"(-5.42465593450298, 105.22514054797635)",tidak layak konsumsi,True,True,False,True
D281,['minuman'],3,"(-5.42583302363153, 105.20927783500542)",hampir kadaluarsa,False,True,True,True
D282,['makanan'],6,"(-5.40006107070369, 105.27504959995373)",layak konsumsi,True,True,True,False
D283,"['makanan', 'minuman']",3,"(-5.41535808552489, 105.30718848063302)",hampir kadaluarsa,False,False,False,True
D284,"['makanan', 'minuman']",8,"(-5.38543263334022, 105.30894232285216)",tidak layak konsumsi,True,True,True,True
D285,['minuman'],2,"(-5.42028053869074, 105.21623213728633)",tidak layak konsumsi,False,True,False,False
D286,['makanan'],9,"(-5.43241492085283, 105.27386888713285)",layak konsumsi,True,True,True,False
D287,"['makanan', 'minuman']",6,"(-5.38218584311296, 105.2212801883132)",hampir kadaluarsa,False,False,True,True
D288,"['makanan', 'minuman']",2,"(-5.37391276655403, 105.23129008583982)",layak konsumsi,False,False,True,False
D289,['makanan'],4,"(-5.37561201825002, 105.27032058440503)",hampir kadaluarsa,False,False,False,False
D290,"['makanan', 'minuman']",2,"(-5.3835761267763, 105.3078255022858)",layak konsumsi,True,False,False,False
D291,"['makanan', 'minuman']",6,"(-5.37565512705084, 105.27252999830822)",layak konsumsi,True,False,False,True
D292,"['makanan', 'minuman']",7,"(-5.40442920375304, 105.2735637404577)",tidak layak konsumsi,True,False,False,False
D293,['makanan'],2,"(-5.38398564114017, 105.31115689651784)",hampir kadaluarsa,False,True,True,True
D294,"['makanan', 'minuman']",5,"(-5.42176008643991, 105.27264665851001)",layak konsumsi,True,True,False,False
D295,"['makanan', 'minuman']",2,"(-5.42748421703272, 105.22787156186622)",hampir kadaluarsa,False,True,True,True
D296,['minuman'],8,"(-5.40207420934951, 105.23861671596055)",layak konsumsi,True,False,False,False
D297,['makanan'],9,"(-5.43328051939298, 105.30502267581755)",layak konsumsi,True,True,True,False
D298,['minuman'],9,"(-5.39787030371284, 105.26145456507341)",hampir kadaluarsa,True,True,True,False
D299,['minuman'],2,"(-5.41072101653042, 105.29922115798479)",hampir kadaluarsa,False,True,True,True
D300,['minuman'],7,"(-5.41318536301487, 105.25525952451314)",tidak layak konsumsi,False,False,False,False
D301,['makanan'],3,"(-5.3861156768113, 105.24628751154788)",tidak layak konsumsi,False,True,True,False
D302,"['makanan', 'minuman']",4,"(-5.41976340188997, 105.2536473838164)",layak konsumsi,True,True,True,True
D303,['makanan'],8,"(-5.39886688563749, 105.25235586767745)",tidak layak konsumsi,True,True,True,False
D304,['minuman'],3,"(-5.43579276454735, 105.29720452109669)",tidak layak konsumsi,True,False,True,False
D305,['minuman'],7,"(-5.39606550005992, 105.29107837296195)",hampir kadaluarsa,True,False,False,False
D306,"['makanan', 'minuman']",7,"(-5.38454694773068, 105.31090360424024)",hampir kadaluarsa,True,True,True,True
D307,['makanan'],6,"(-5.38615479742604, 105.25073398437083)",layak konsumsi,True,False,True,True
D308,['minuman'],4,"(-5.38280737361661, 105.2503230668707)",tidak layak konsumsi,False,False,False,False
D309,['makanan'],5,"(-5.38456805592688, 105.23650170470721)",tidak layak konsumsi,False,False,True,False
D310,['minuman'],5,"(-5.42185483288368, 105.2973237218782)",layak konsumsi,False,False,True,True
D311,['makanan'],6,"(-5.42257775596408, 105.26681665466596)",tidak layak konsumsi,False,True,True,False
D312,"['makanan', 'minuman']",6,"(-5.3980749911184, 105.29305115501141)",tidak layak konsumsi,True,True,True,False
D313,['makanan'],5,"(-5.42956955922582, 105.22324136936093)",hampir kadaluarsa,True,False,False,False
D314,['minuman'],4,"(-5.41203821261434, 105.25935770220121)",hampir kadaluarsa,False,False,False,True
D315,"['makanan', 'minuman']",4,"(-5.42681050748964, 105.24727513067643)",layak konsumsi,True,False,False,True
D316,['minuman'],9,"(-5.42069398583897, 105.29045498848052)",hampir kadaluarsa,False,False,False,False
D317,"['makanan', 'minuman']",7,"(-5.37713963096596, 105.25911633212331)",hampir kadaluarsa,True,True,True,True
D318,['makanan'],8,"(-5.39195599350564, 105.28142501898773)",layak konsumsi,False,True,True,True
D319,['makanan'],5,"(-5.38530098670494, 105.2362561243924)",tidak layak konsumsi,True,True,False,False
D320,"['makanan', 'minuman']",1,"(-5.37355559927175, 105.30181209872741)",tidak layak konsumsi,False,False,True,False
D321,['makanan'],6,"(-5.42974675364641, 105.24625638712865)",layak konsumsi,True,False,False,True
D322,['minuman'],8,"(-5.39857217410856, 105.30051918543882)",hampir kadaluarsa,True,False,True,True
D323,"['makanan', 'minuman']",8,"(-5.37488005022757, 105.25154164615009)",tidak layak konsumsi,False,False,True,True
D324,"['makanan', 'minuman']",1,"(-5.37804311702367, 105.21312420884574)",layak konsumsi,False,False,False,True
D325,['minuman'],6,"(-5.38135053523771, 105.27064821493732)",tidak layak konsumsi,False,False,False,True
D326,"['makanan', 'minuman']",10,"(-5.43288181861187, 105.30576242426041)",hampir kadaluarsa,False,True,False,False
D327,"['makanan', 'minuman']",2,"(-5.39905928799154, 105.27810394620221)",hampir kadaluarsa,True,False,True,False
D328,"['makanan', 'minuman']",10,"(-5.41390000042926, 105.27492080905367)",hampir kadaluarsa,True,False,False,True
D329,"['makanan', 'minuman']",2,"(-5.39011511108053, 105.29671092210313)",tidak layak konsumsi,True,True,True,False
D330,['makanan'],9,"(-5.39847937132667, 105.28614171226715)",hampir kadaluarsa,False,False,True,False
D331,"['makanan', 'minuman']",9,"(-5.38159174903395, 105.21540131743365)",tidak layak konsumsi,True,True,False,True
D332,"['makanan', 'minuman']",5,"(-5.3934640669946, 105.24787129174219)",layak konsumsi,True,True,False,False
D333,"['makanan', 'minuman']",8,"(-5.38525774294461, 105.24629520727134)",tidak layak konsumsi,False,True,False,True
D334,['makanan'],7,"(-5.42708052448999, 105.22638547558931)",layak konsumsi,False,True,False,False
D335,['minuman'],9,"(-5.40708717919659, 105.2465788683233)",layak konsumsi,True,True,False,False
D336,['minuman'],4,"(-5.4263112639895, 105.25546294252071)",layak konsumsi,True,True,True,True
D337,['minuman'],7,"(-5.38299607625368, 105.29652334637166)",hampir kadaluarsa,True,True,True,False
D338,"['makanan', 'minuman']",5,"(-5.41380204190708, 105.21839778846805)",hampir kadaluarsa,False,True,True,True
D339,"['makanan', 'minuman']",10,"(-5.42716047377326, 105.29414482088865)",layak konsumsi,True,False,False,True
D340,"['makanan', 'minuman']",2,"(-5.38729963127881, 105.29541773435939)",hampir kadaluarsa,True,False,True,True
D341,['makanan'],4,"(-5.42073781359765, 105.29154514588795)",hampir kadaluarsa,True,True,False,False
D342,"['makanan', 'minuman']",1,"(-5.4363788945527, 105.22160900309737)",layak konsumsi,False,False,True,False
D343,['makanan'],8,"(-5.37370203830838, 105.22169504248119)",layak konsumsi,False,True,False,False
D344,"['makanan', 'minuman']",4,"(-5.4390087696209, 105.29713741979324)",layak konsumsi,True,True,False,False
D345,['minuman'],5,"(-5.3847184014765, 105.21626550945973)",layak konsumsi,True,False,False,True
D346,"['makanan', 'minuman']",8,"(-5.42725099780451, 105.27135717253483)",hampir kadaluarsa,True,False,False,True
D347,['makanan'],10,"(-5.38753162445879, 105.26380470947852)",hampir kadaluarsa,True,False,True,True
D348,"['makanan', 'minuman']",8,"(-5.43094533514527, 105.25618176155172)",layak konsumsi,False,False,False,False
D349,['minuman'],4,"(-5.42841135062523, 105.2185154647668)",hampir kadaluarsa,False,True,False,True
D350,"['makanan', 'minuman']",7,"(-5.38577015070685, 105.20881524242158)",layak konsumsi,True,False,False,True
D351,"['makanan', 'minuman']",9,"(-5.42971939491503, 105.25330381272111)",hampir kadaluarsa,False,False,False,True
D352,"['makanan', 'minuman']",8,"(-5.43824950106086, 105.31259805311109)",tidak layak konsumsi,True,False,False,True
D353,"['makanan', 'minuman']",7,"(-5.42632360451933, 105.24475841071502)",layak konsumsi,True,True,False,False
D354,['makanan'],9,"(-5.423923229805, 105.21099437693273)",hampir kadaluarsa,True,True,True,True
D355,['minuman'],4,"(-5.38445890228209, 105.24583752439769)",tidak layak konsumsi,True,False,True,False
D356,"['makanan', 'minuman']",1,"(-5.4217952934477, 105.2403047113879)",tidak layak konsumsi,False,True,True,True
D357,['minuman'],1,"(-5.42981245595432, 105.26543373584005)",tidak layak konsumsi,False,True,True,True
D358,"['makanan', 'minuman']",5,"(-5.40939879346283, 105.25771936637658)",tidak layak konsumsi,True,True,False,True
D359,['makanan'],8,"(-5.4303895748727, 105.29648778762738)",hampir kadaluarsa,True,True,False,False
D360,"['makanan', 'minuman']",6,"(-5.41830626661936, 105.30946641137065)",layak konsumsi,False,True,True,True
D361,['makanan'],3,"(-5.42007826375715, 105.2485453050135)",tidak layak konsumsi,False,True,True,True
D362,['makanan'],8,"(-5.41148372575663, 105.2537234165257)",hampir kadaluarsa,True,False,False,True
D363,['minuman'],4,"(-5.37812194500356, 105.24443240518615)",layak konsumsi,True,False,False,False
D364,['makanan'],2,"(-5.41822817446926, 105.22498793937977)",tidak layak konsumsi,False,True,True,True
D365,"['makanan', 'minuman']",3,"(-5.380264763354, 105.21195683522998)",tidak layak konsumsi,True,False,True,False
D366,['minuman'],9,"(-5.42000457091674, 105.24098198116712)",hampir kadaluarsa,False,False,True,True
D367,['makanan'],3,"(-5.43363623482693, 105.22882499737716)",layak konsumsi,True,True,False,False
D368,['minuman'],5,"(-5.42374409580211, 105.2413179721866)",tidak layak konsumsi,False,False,False,False
D369,['makanan'],3,"(-5.37682730126383, 105.22973077861715)",hampir kadaluarsa,False,False,False,False
D370,['makanan'],7,"(-5.41255706611489, 105.23512032958085)",layak konsumsi,True,True,True,False
D371,"['makanan', 'minuman']",5,"(-5.40222384545362, 105.24847576188893)",layak konsumsi,False,True,False,True
D372,['minuman'],7,"(-5.42419479045759, 105.22282829488383)",hampir kadaluarsa,True,False,False,True
D373,['minuman'],10,"(-5.37291494987776, 105.22304891158312)",tidak layak konsumsi,True,True,False,False
D374,"['makanan', 'minuman']",7,"(-5.37519645830877, 105.21030860786975)",tidak layak konsumsi,True,False,False,True
D375,['minuman'],2,"(-5.41518093838898, 105.29327022090447)",hampir kadaluarsa,True,False,False,True
D376,"['makanan', 'minuman']",6,"(-5.39381839793379, 105.30540817577332)",layak konsumsi,True,True,False,True
D377,['makanan'],6,"(-5.37297740827685, 105.26055880006922)",layak konsumsi,True,False,True,True
D378,['makanan'],4,"(-5.41305663057302, 105.2274365318142)",tidak layak konsumsi,True,True,True,False
D379,['minuman'],6,"(-5.39968999028006, 105.2934682666083)",tidak layak konsumsi,True,True,False,True
D380,"['makanan', 'minuman']",5,"(-5.3942009645443, 105.30248964891376)",layak konsumsi,False,False,True,True
D381,['makanan'],9,"(-5.43884234243166, 105.23079906912945)",tidak layak konsumsi,True,False,False,False
D382,"['makanan', 'minuman']",1,"(-5.41637142700994, 105.30777937664139)",layak konsumsi,True,False,False,False
D383,"['makanan', 'minuman']",4,"(-5.43062369370118, 105.21583861191425)",tidak layak konsumsi,True,True,False,True
D384,['minuman'],6,"(-5.40242846585343, 105.23616347938983)",layak konsumsi,False,True,True,False
D385,"['makanan', 'minuman']",7,"(-5.41577031051492, 105.28332620018242)",tidak layak konsumsi,False,False,True,False
D386,['makanan'],9,"(-5.42742014888643, 105.2610514781854)",hampir kadaluarsa,False,True,True,False
D387,"['makanan', 'minuman']",4,"(-5.43376152332259, 105.24630421695616)",hampir kadaluarsa,False,False,True,False
D388,['minuman'],9,"(-5.41766905753992, 105.26484880494138)",tidak layak konsumsi,True,False,False,False
D389,"['makanan', 'minuman']",10,"(-5.41658744735581, 105.27554768543168)",hampir kadaluarsa,False,True,True,True
D390,['makanan'],1,"(-5.43556095415826, 105.21097803980989)",hampir kadaluarsa,True,True,True,True
D391,"['makanan', 'minuman']",8,"(-5.40048840524688, 105.29525070171186)",hampir kadaluarsa,True,False,False,True
D392,"['makanan', 'minuman']",9,"(-5.38755333450773, 105.21463376843087)",layak konsumsi,True,False,False,True
D393,"['makanan', 'minuman']",9,"(-5.42239353033632, 105.21440795192906)",hampir kadaluarsa,False,False,True,False
D394,"['makanan', 'minuman']",10,"(-5.42156948013626, 105.297913254106)",hampir kadaluarsa,True,True,True,False
D395,['minuman'],8,"(-5.43732023234228, 105.27398818049879)",layak konsumsi,False,False,False,True
D396,['makanan'],6,"(-5.38302330985216, 105.29126485965423)",tidak layak konsumsi,False,False,True,True
D397,['minuman'],2,"(-5.41951929448727, 105.3125418077368)",hampir kadaluarsa,True,True,True,True
D398,['makanan'],2,"(-5.38069998074772, 105.31047094101393)",tidak layak konsumsi,False,True,False,True
D399,['makanan'],5,"(-5.40933538403581, 105.2888208046844)",layak konsumsi,False,False,True,False
D400,['minuman'],10,"(-5.3834757306531, 105.25049379270045)",hampir kadaluarsa,True,True,False,True
D401,"['makanan', 'minuman']",2,"(-5.42688775051281, 105.25228346750758)",layak konsumsi,True,False,True,True
D402,"['makanan', 'minuman']",3,"(-5.38790103485485, 105.25616510176079)",layak konsumsi,True,False,True,False
D403,['makanan'],5,"(-5.39002623913468, 105.2891537795505)",hampir kadaluarsa,True,False,True,True
D404,"['makanan', 'minuman']",6,"(-5.40733554309198, 105.22304766342694)",tidak layak konsumsi,False,True,False,False
D405,"['makanan', 'minuman']",4,"(-5.42106644220148, 105.25730570422466)",layak konsumsi,False,True,False,False
D406,['minuman'],9,"(-5.39659782191444, 105.21064378728539)",hampir kadaluarsa,False,True,False,True
D407,['minuman'],7,"(-5.42816736683377, 105.2214935601039)",tidak layak konsumsi,False,True,False,True
D408,['minuman'],1,"(-5.42576077482128, 105.26101924115706)",hampir kadaluarsa,False,False,False,True
D409,['makanan'],9,"(-5.43586431518361, 105.29844205315415)",tidak layak konsumsi,True,False,False,False
D410,['makanan'],3,"(-5.39961736952655, 105.22563327154174)",layak konsumsi,True,False,True,False
D411,"['makanan', 'minuman']",10,"(-5.41332051101552, 105.29746637769038)",hampir kadaluarsa,False,False,True,True
D412,"['makanan', 'minuman']",10,"(-5.43214468267262, 105.21915521514691)",hampir kadaluarsa,True,False,False,True
D413,['makanan'],1,"(-5.39645744483056, 105.23696504163954)",tidak layak konsumsi,True,True,False,False
D414,"['makanan', 'minuman']",4,"(-5.43108831952255, 105.26987539870767)",hampir kadaluarsa,False,False,True,False
D415,['makanan'],1,"(-5.39446177845007, 105.21968131738633)",tidak layak konsumsi,False,True,False,False
D416,"['makanan', 'minuman']",1,"(-5.38217117663352, 105.22347672374762)",tidak layak konsumsi,True,False,False,True
D417,"['makanan', 'minuman']",3,"(-5.39824643903437, 105.28292840328608)",hampir kadaluarsa,False,False,False,False
D418,['makanan'],3,"(-5.40559514977663, 105.27700870144547)",hampir kadaluarsa,False,True,False,True
D419,['makanan'],3,"(-5.42939673136445, 105.22056630898162)",hampir kadaluarsa,True,False,True,True
D420,"['makanan', 'minuman']",3,"(-5.38574036596649, 105.24513982204238)",hampir kadaluarsa,False,False,False,False
D421,"['makanan', 'minuman']",9,"(-5.37784541936412, 105.23613232721966)",hampir kadaluarsa,True,False,True,True
D422,['makanan'],7,"(-5.38795447340629, 105.30299698840976)",hampir kadaluarsa,False,True,False,False
D423,"['makanan', 'minuman']",3,"(-5.39578600893413, 105.2490188846707)",layak konsumsi,True,True,True,True
