penerima_id,jenis_makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_penerima,jumlah_diterima,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan_free
R232,['makanan'],8,"(-5.43448016870217, 105.2994996585061)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,False
R233,['makanan'],1,"(-5.43613744501139, 105.27403416901086)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R234,"['makanan', 'minuman']",4,"(-5.38531370134126, 105.31212103376295)",5,tidak layak konsumsi,False,False,False,False
R235,"['makanan', 'minuman']",4,"(-5.40101222007784, 105.23585252302787)",4,tidak layak konsumsi,False,False,False,False
R236,['makanan'],1,"(-5.40510180422964, 105.29859993986366)",4,tidak layak konsumsi,False,False,False,False
R237,['makanan'],5,"(-5.4230556656292, 105.29479378839696)",0,tidak layak konsumsi,False,False,False,False
R238,"['makanan', 'minuman']",4,"(-5.37772886429139, 105.22995633348157)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R239,['minuman'],10,"(-5.42689270387064, 105.22764795908965)",1,['layak konsumsi'],True,True,False,False
R240,"['makanan', 'minuman']",2,"(-5.39224754172692, 105.26536292380136)",4,tidak layak konsumsi,False,False,False,False
R241,"['makanan', 'minuman']",9,"(-5.38260869093831, 105.20981742817504)",0,['hampir kadaluarsa'],True,True,True,True
R242,"['makanan', 'minuman']",7,"(-5.4273802412474, 105.2703646640172)",3,tidak layak konsumsi,False,False,False,False
R243,"['makanan', 'minuman']",5,"(-5.43304770059513, 105.21610659764278)",4,tidak layak konsumsi,False,False,False,False
R244,"['makanan', 'minuman']",9,"(-5.39985911067374, 105.21448925081194)",5,tidak layak konsumsi,False,False,False,False
R245,"['makanan', 'minuman']",8,"(-5.42542425751951, 105.20919360378164)",1,tidak layak konsumsi,False,False,False,False
R246,['minuman'],2,"(-5.38320315205058, 105.22170285602992)",5,tidak layak konsumsi,False,False,False,False
R247,"['makanan', 'minuman']",7,"(-5.39038801317722, 105.2585893001069)",4,['hampir kadaluarsa'],True,False,False,True
R248,['minuman'],4,"(-5.40806846372663, 105.28634765643741)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R249,['minuman'],9,"(-5.42320229005712, 105.2089077120708)",1,tidak layak konsumsi,False,False,False,False
R250,"['makanan', 'minuman']",5,"(-5.42158884867561, 105.24913681390079)",3,['layak konsumsi'],False,False,False,False
R251,"['makanan', 'minuman']",4,"(-5.39162219765607, 105.23379033596572)",1,['hampir kadaluarsa'],True,True,True,True
R252,"['makanan', 'minuman']",7,"(-5.43386708074921, 105.2492126565865)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R253,"['makanan', 'minuman']",10,"(-5.38328301173802, 105.21957108220184)",3,['layak konsumsi'],False,False,False,True
R254,['minuman'],3,"(-5.38363642860924, 105.2562960849673)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R255,"['makanan', 'minuman']",1,"(-5.41050966001476, 105.243359526119)",4,tidak layak konsumsi,False,False,False,False
R256,['makanan'],2,"(-5.41347001851233, 105.23870654234835)",4,tidak layak konsumsi,False,False,False,False
R257,['makanan'],2,"(-5.40472485355356, 105.26359063408572)",0,['layak konsumsi'],False,False,True,False
R258,"['makanan', 'minuman']",3,"(-5.43857639495376, 105.2129242937538)",2,tidak layak konsumsi,False,False,False,False
R259,['minuman'],8,"(-5.42831973294271, 105.26239170362994)",2,['hampir kadaluarsa'],False,True,True,False
R260,['minuman'],3,"(-5.43142263785808, 105.2563683789873)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R261,"['makanan', 'minuman']",3,"(-5.37332818657929, 105.27534481475762)",2,tidak layak konsumsi,False,False,False,False
R262,['minuman'],4,"(-5.42003469640124, 105.28828697545303)",3,tidak layak konsumsi,False,False,False,False
R263,['makanan'],10,"(-5.41694312759654, 105.22548451092695)",1,tidak layak konsumsi,False,False,False,False
R264,"['makanan', 'minuman']",10,"(-5.39107237173153, 105.2608106199173)",2,tidak layak konsumsi,False,False,False,False
R265,"['makanan', 'minuman']",2,"(-5.39056249125734, 105.21951373960566)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R266,['minuman'],8,"(-5.42164117155322, 105.25756987596692)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R267,"['makanan', 'minuman']",8,"(-5.41899140511815, 105.2211628353704)",4,tidak layak konsumsi,False,False,False,False
R268,"['makanan', 'minuman']",5,"(-5.37339517948501, 105.24479601804714)",4,tidak layak konsumsi,False,False,False,False
R269,['minuman'],4,"(-5.43629111207061, 105.29022569432217)",2,tidak layak konsumsi,False,False,False,False
R270,"['makanan', 'minuman']",6,"(-5.40575010828043, 105.24335828224909)",0,tidak layak konsumsi,False,False,False,False
R271,"['makanan', 'minuman']",9,"(-5.39387782660905, 105.31314496108978)",4,['layak konsumsi'],True,False,True,False
R272,['makanan'],7,"(-5.4279386094255, 105.25017463881176)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R273,"['makanan', 'minuman']",9,"(-5.40375103382726, 105.24509172292885)",4,tidak layak konsumsi,False,False,False,False
R274,['makanan'],10,"(-5.43106029783242, 105.26339398654457)",4,['hampir kadaluarsa'],False,True,False,False
R275,"['makanan', 'minuman']",1,"(-5.38828428890719, 105.24653905349314)",1,['layak konsumsi'],True,True,False,True
R276,"['makanan', 'minuman']",10,"(-5.43148836868777, 105.2585034831997)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R277,['makanan'],6,"(-5.39363493780971, 105.26670204487743)",5,tidak layak konsumsi,False,False,False,False
R278,"['makanan', 'minuman']",7,"(-5.40380047329501, 105.21636594925802)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R279,['makanan'],4,"(-5.4133030734369, 105.29070726519156)",1,['layak konsumsi'],True,False,False,True
R280,"['makanan', 'minuman']",3,"(-5.39164577897717, 105.261144648235)",5,['hampir kadaluarsa'],True,True,False,True
R281,['makanan'],4,"(-5.37337665572278, 105.22962840987512)",1,tidak layak konsumsi,False,False,False,False
R282,"['makanan', 'minuman']",2,"(-5.39408680722873, 105.281822180481)",4,tidak layak konsumsi,False,False,False,False
R283,"['makanan', 'minuman']",3,"(-5.40907216437043, 105.26310707574477)",1,['layak konsumsi'],True,False,True,True
R284,['makanan'],7,"(-5.40716996294681, 105.250442982451)",5,tidak layak konsumsi,False,False,False,False
R285,['minuman'],7,"(-5.40558114768255, 105.28833744378993)",0,['hampir kadaluarsa'],True,True,False,False
R286,"['makanan', 'minuman']",2,"(-5.43004525093783, 105.248462830456)",3,['layak konsumsi'],True,False,False,True
R287,"['makanan', 'minuman']",5,"(-5.38083292852762, 105.25490671409153)",5,tidak layak konsumsi,False,False,False,False
R288,['makanan'],3,"(-5.43601221339896, 105.27829278476374)",0,tidak layak konsumsi,False,False,False,False
R289,"['makanan', 'minuman']",10,"(-5.43197451249691, 105.26488653566106)",2,['layak konsumsi'],True,False,False,False
R290,"['makanan', 'minuman']",1,"(-5.41168101352066, 105.2906688229929)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R291,['minuman'],7,"(-5.39293666553273, 105.29608549969447)",5,tidak layak konsumsi,False,False,False,False
R292,"['makanan', 'minuman']",1,"(-5.40604920304892, 105.28447340722603)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R293,['makanan'],3,"(-5.38843982515798, 105.21867219489333)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R294,['minuman'],10,"(-5.37927925740629, 105.30117328366323)",5,['hampir kadaluarsa'],False,False,True,True
R295,"['makanan', 'minuman']",7,"(-5.39491412080723, 105.22829006373361)",3,tidak layak konsumsi,False,False,False,False
R296,['makanan'],9,"(-5.39978621652118, 105.27830698788092)",0,tidak layak konsumsi,False,False,False,False
R297,['minuman'],7,"(-5.39467127147351, 105.28573389979863)",0,tidak layak konsumsi,False,False,False,False
R298,['makanan'],5,"(-5.39315935750604, 105.23449945821507)",4,tidak layak konsumsi,False,False,False,False
R299,['makanan'],6,"(-5.41874365252242, 105.21751419343377)",4,tidak layak konsumsi,False,False,False,False
R300,['makanan'],2,"(-5.37879354009241, 105.27954317442054)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R301,['makanan'],4,"(-5.42392129421218, 105.2448995879088)",1,['layak konsumsi'],True,False,True,True
R302,['minuman'],4,"(-5.39260929844293, 105.30230486730734)",0,tidak layak konsumsi,False,False,False,False
R303,"['makanan', 'minuman']",5,"(-5.4045750584308, 105.22723712410335)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R304,['minuman'],5,"(-5.42389614215189, 105.2673912318636)",3,['hampir kadaluarsa'],False,True,False,True
R305,"['makanan', 'minuman']",6,"(-5.42702542559509, 105.31394697119008)",4,tidak layak konsumsi,False,False,False,False
R306,"['makanan', 'minuman']",4,"(-5.40154795764702, 105.2900792481727)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R307,['makanan'],4,"(-5.430922948117, 105.28739646940748)",3,tidak layak konsumsi,False,False,False,False
R308,"['makanan', 'minuman']",2,"(-5.40347738791584, 105.27241223394446)",1,tidak layak konsumsi,False,False,False,False
R309,['makanan'],6,"(-5.42907431415134, 105.287935119748)",5,['layak konsumsi'],False,False,True,True
R310,['makanan'],10,"(-5.4183462814538, 105.3082430615478)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R311,"['makanan', 'minuman']",10,"(-5.4283987060483, 105.29973227250565)",4,tidak layak konsumsi,False,False,False,False
R312,['makanan'],6,"(-5.42990979824512, 105.28640742051664)",2,tidak layak konsumsi,False,False,False,False
R313,['minuman'],8,"(-5.39960321290025, 105.28217925613662)",0,tidak layak konsumsi,False,False,False,False
R314,['makanan'],9,"(-5.41091221179599, 105.2357612513438)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R315,['minuman'],5,"(-5.41882255251609, 105.28148721094435)",3,tidak layak konsumsi,False,False,False,False
R316,"['makanan', 'minuman']",10,"(-5.43693759794268, 105.31172619509742)",1,['layak konsumsi'],False,True,True,True
R317,['minuman'],2,"(-5.43646792049383, 105.30859139602497)",0,tidak layak konsumsi,False,False,False,False
R318,"['makanan', 'minuman']",2,"(-5.42720066878697, 105.31354960449941)",2,tidak layak konsumsi,False,False,False,False
R319,"['makanan', 'minuman']",3,"(-5.39057308472203, 105.29256617348236)",4,tidak layak konsumsi,False,False,False,False
R320,"['makanan', 'minuman']",9,"(-5.41017571834877, 105.28152380898852)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R321,['makanan'],7,"(-5.38701807619156, 105.27733094545566)",1,tidak layak konsumsi,False,False,False,False
R322,['makanan'],3,"(-5.39604144164915, 105.24372434859816)",4,['layak konsumsi'],False,True,True,True
R323,['makanan'],3,"(-5.38504118478623, 105.28427517452617)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R324,['makanan'],1,"(-5.41501134768276, 105.30805877268524)",3,tidak layak konsumsi,False,False,False,False
R325,['minuman'],10,"(-5.4057691209588, 105.24884276019885)",0,tidak layak konsumsi,False,False,False,False
R326,['makanan'],8,"(-5.38853539102629, 105.2846716666549)",2,['layak konsumsi'],True,True,False,True
R327,['makanan'],9,"(-5.4379934579709, 105.2130102073296)",3,tidak layak konsumsi,False,False,False,False
R328,"['makanan', 'minuman']",3,"(-5.40897987856766, 105.24756182018805)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R329,"['makanan', 'minuman']",1,"(-5.39197278967799, 105.23343014751399)",1,tidak layak konsumsi,False,False,False,False
R330,"['makanan', 'minuman']",8,"(-5.39750553244335, 105.2460016706954)",3,tidak layak konsumsi,False,False,False,False
R331,['makanan'],3,"(-5.37926966466167, 105.23632560723517)",4,tidak layak konsumsi,False,False,False,False
R332,"['makanan', 'minuman']",1,"(-5.41424680756117, 105.21984226611357)",1,['layak konsumsi'],True,True,True,False
R333,"['makanan', 'minuman']",6,"(-5.38844674579505, 105.22434159660386)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R334,"['makanan', 'minuman']",7,"(-5.42609466136063, 105.28120444664943)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R335,['minuman'],4,"(-5.39415743571516, 105.26185720452267)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R336,"['makanan', 'minuman']",6,"(-5.38009878302539, 105.2251290395477)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R337,"['makanan', 'minuman']",8,"(-5.40933801634126, 105.25322847929941)",0,['hampir kadaluarsa'],False,False,True,False
R338,"['makanan', 'minuman']",5,"(-5.40189330104716, 105.25696970296177)",5,tidak layak konsumsi,False,False,False,False
R339,['minuman'],5,"(-5.37367580276848, 105.23424473768381)",5,tidak layak konsumsi,False,False,False,False
R340,"['makanan', 'minuman']",8,"(-5.42613489509152, 105.27917229427808)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R341,"['makanan', 'minuman']",4,"(-5.3968893969576, 105.24206818359299)",4,tidak layak konsumsi,False,False,False,False
R342,['minuman'],5,"(-5.41764252056687, 105.25953304362866)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R343,['minuman'],10,"(-5.43037567388749, 105.28647004958496)",1,['hampir kadaluarsa'],False,False,True,True
R344,"['makanan', 'minuman']",9,"(-5.42650883220134, 105.28662713650219)",3,['hampir kadaluarsa'],False,True,True,True
R345,['minuman'],1,"(-5.38931660448546, 105.25084549012179)",5,['layak konsumsi'],True,False,True,True
R346,['minuman'],7,"(-5.43618796346756, 105.29373847656981)",2,tidak layak konsumsi,False,False,False,False
R347,"['makanan', 'minuman']",3,"(-5.39784539887406, 105.30699506893627)",0,tidak layak konsumsi,False,False,False,False
R348,['makanan'],3,"(-5.40283413776649, 105.28130467002757)",3,tidak layak konsumsi,False,False,False,False
R349,['minuman'],9,"(-5.38281134282987, 105.27027221976851)",4,['hampir kadaluarsa'],True,False,False,True
R350,['makanan'],9,"(-5.37846205945299, 105.26741305895695)",4,['hampir kadaluarsa'],False,True,False,False
R351,"['makanan', 'minuman']",6,"(-5.42075709256796, 105.23903525281492)",1,tidak layak konsumsi,False,False,False,False
R352,['minuman'],1,"(-5.37777317998714, 105.29294480897465)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R353,"['makanan', 'minuman']",6,"(-5.40182329917281, 105.28744056575786)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R354,"['makanan', 'minuman']",5,"(-5.41777197045858, 105.23946348414873)",1,tidak layak konsumsi,False,False,False,False
R355,['makanan'],7,"(-5.43234399215478, 105.29905419051599)",0,['layak konsumsi'],True,True,False,False
R356,['makanan'],6,"(-5.41372544307522, 105.27273317248381)",1,['layak konsumsi'],True,True,False,False
R357,['makanan'],1,"(-5.43156828699008, 105.29373562145106)",1,['layak konsumsi'],False,True,True,True
R358,['minuman'],6,"(-5.41508549736206, 105.27325948510237)",5,['layak konsumsi'],True,False,False,False
R359,['makanan'],9,"(-5.38017975999225, 105.27311002321036)",5,tidak layak konsumsi,False,False,False,False
R360,"['makanan', 'minuman']",5,"(-5.43639478309861, 105.22350818187002)",0,tidak layak konsumsi,False,False,False,False
R361,"['makanan', 'minuman']",3,"(-5.37370230234958, 105.26295533805155)",5,['layak konsumsi'],True,True,False,True
R362,['makanan'],3,"(-5.37638350638548, 105.25677877954045)",2,tidak layak konsumsi,False,False,False,False
R363,['minuman'],5,"(-5.40506435558498, 105.23392829203519)",0,['hampir kadaluarsa'],False,False,True,False
R364,['minuman'],6,"(-5.4056286804723, 105.24440922341336)",0,tidak layak konsumsi,False,False,False,False
R365,"['makanan', 'minuman']",9,"(-5.38174977613045, 105.28249244514197)",4,tidak layak konsumsi,False,False,False,False
R366,['minuman'],2,"(-5.37583629220689, 105.30558918305294)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R367,['minuman'],2,"(-5.43789418717608, 105.28314115463289)",5,['hampir kadaluarsa'],False,True,True,False
R368,['makanan'],6,"(-5.40293421310232, 105.2653212582825)",4,tidak layak konsumsi,False,False,False,False
R369,['makanan'],2,"(-5.40666043987642, 105.2482661535333)",2,tidak layak konsumsi,False,False,False,False
R370,['makanan'],7,"(-5.37376764127717, 105.23205361338684)",0,['layak konsumsi'],False,False,True,True
R371,['minuman'],1,"(-5.43380146123284, 105.31154350222882)",3,tidak layak konsumsi,False,False,False,False
R372,['makanan'],3,"(-5.40543448348961, 105.27688424065985)",2,['layak konsumsi'],False,True,False,False
R373,['makanan'],3,"(-5.39186749834594, 105.25270492466413)",0,tidak layak konsumsi,False,False,False,False
R374,"['makanan', 'minuman']",4,"(-5.43349832276343, 105.21596281844083)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R375,['minuman'],1,"(-5.39195768826989, 105.30525892116893)",4,tidak layak konsumsi,False,False,False,False
R376,"['makanan', 'minuman']",6,"(-5.40123557098585, 105.24027145341223)",2,tidak layak konsumsi,False,False,False,False
R377,['makanan'],2,"(-5.43725319506394, 105.25921749803824)",2,['layak konsumsi'],False,False,True,True
R378,"['makanan', 'minuman']",7,"(-5.38935557275888, 105.23399618516675)",0,['layak konsumsi'],True,False,False,False
R379,['makanan'],2,"(-5.41145254539998, 105.25333894991671)",3,tidak layak konsumsi,False,False,False,False
R380,"['makanan', 'minuman']",10,"(-5.38577853262758, 105.30222864851402)",3,tidak layak konsumsi,False,False,False,False
R381,"['makanan', 'minuman']",5,"(-5.40785218725925, 105.21301705296595)",2,tidak layak konsumsi,False,False,False,False
R382,['makanan'],6,"(-5.38379318978623, 105.28153391945285)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
