id_penyumbang,makanan_disumbangkan,jumlah_disumbangkan,lokasi_lat_penyumbang,lokasi_lon_penyumbang,kondisi_makanan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_lat_penerima,lokasi_lon_penerima,frekuensi_menerima,kondisi_makanan_diterima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,status_penerima,matching_score
D92,minuman,42,-5.404217170644957,105.28421622459317,tidak_layak_konsumsi,True,False,False,True,T71,minuman,19,-5.37550673001975,105.27881923041603,8,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.4833333333333334
D83,makanan,41,-5.398179141501572,105.27542421108494,layak_konsumsi,False,True,True,False,T5,minuman,48,-5.396749754234537,105.27453068998103,10,layak_konsumsi,True,False,False,False,tidak mendesak,0.41723484848484854
D48,minuman,5,-5.373470910725599,105.28990581141038,layak_konsumsi,True,True,True,False,T88,makanan_minuman,39,-5.405180281479233,105.23735188275133,4,tidak_layak konsumsi,True,True,False,False,mendesak,0.5278205128205128
D69,makanan_minuman,12,-5.382221808256285,105.25758579718968,layak_konsumsi,True,False,True,True,T37,makanan,15,-5.392577407969485,105.22753442876451,10,tidak_layak konsumsi,True,True,False,False,tidak mendesak,0.38681818181818184
D74,minuman,38,-5.394003989502165,105.28870522241154,layak_konsumsi,False,True,True,False,T53,makanan,29,-5.369571338716552,105.2525242039176,10,hampir_kadaluarsa,True,False,False,True,normal,0.33181818181818185
D80,makanan_minuman,14,-5.386937061229559,105.23782749317752,hampir_kadaluarsa,False,False,True,True,T79,makanan_minuman,48,-5.381030519656766,105.23681123025402,5,layak_konsumsi,True,True,False,True,mendesak,0.4916666666666667
D11,makanan,5,-5.392628128241042,105.24903190940238,hampir_kadaluarsa,True,True,False,False,T75,makanan,5,-5.4048726380385705,105.23870134947607,2,tidak_layak konsumsi,False,False,True,True,mendesak,0.7
D81,minuman,10,-5.388872497290944,105.27455470631608,tidak_layak_konsumsi,True,True,False,True,T89,makanan,14,-5.399108023771207,105.27216958344378,4,layak_konsumsi_hampir_kadaluarsa,False,False,True,False,tidak mendesak,0.3614285714285715
D58,makanan,43,-5.367388631047598,105.26806491382187,hampir_kadaluarsa,True,True,False,False,T24,minuman,2,-5.38096342688741,105.26266242460684,3,layak_konsumsi,True,False,False,False,normal,0.5187499999999999
D18,makanan_minuman,3,-5.402681531467454,105.25888154721396,layak_konsumsi,False,False,True,True,T10,makanan_minuman,41,-5.378808574001295,105.2585414717999,2,layak_konsumsi_hampir_kadaluarsa,False,True,False,True,normal,0.5323170731707317
D39,makanan,33,-5.378067550121775,105.23063545536463,tidak_layak_konsumsi,False,True,True,True,T43,makanan,19,-5.40538078795366,105.23590563896394,9,tidak_layak konsumsi,True,True,True,True,normal,0.5325
D14,makanan_minuman,28,-5.388348704592493,105.2661298025372,tidak_layak_konsumsi,False,False,False,False,T10,makanan_minuman,41,-5.378808574001295,105.2585414717999,2,layak_konsumsi_hampir_kadaluarsa,False,True,False,True,normal,0.6182926829268293
D16,minuman,17,-5.391223769138686,105.2269277272507,tidak_layak_konsumsi,False,True,False,True,T31,makanan,24,-5.405373096184968,105.22932688252544,10,tidak_layak konsumsi,True,False,False,False,normal,0.3026515151515151
D5,minuman,47,-5.375620858087632,105.27656171883736,layak_konsumsi,True,True,True,False,T93,makanan,12,-5.381446983224385,105.26058468399398,2,hampir_kadaluarsa,True,False,False,True,mendesak,0.575
D18,makanan_minuman,3,-5.402681531467454,105.25888154721396,layak_konsumsi,False,False,True,True,T40,minuman,49,-5.40495278907557,105.2264579495666,5,tidak_layak konsumsi,True,False,False,False,tidak mendesak,0.21862244897959188
D33,makanan,14,-5.390628555560123,105.23822458473308,tidak_layak_konsumsi,True,False,False,True,T5,minuman,48,-5.396749754234537,105.27453068998103,10,layak_konsumsi,True,False,False,False,tidak mendesak,0.33598484848484855
D75,makanan,50,-5.375898429896728,105.28893441932836,layak_konsumsi,False,False,False,False,T78,makanan_minuman,32,-5.393063436518988,105.2388540721831,1,layak_konsumsi_hampir_kadaluarsa,True,True,True,False,normal,0.6625
D99,minuman,50,-5.388888571392728,105.2565906246676,hampir_kadaluarsa,True,False,False,True,T94,minuman,35,-5.374230515527416,105.22970759178568,7,hampir_kadaluarsa,False,False,False,True,mendesak,0.8343749999999999
D43,makanan_minuman,10,-5.374270810339923,105.2343515469888,tidak_layak_konsumsi,True,True,True,True,T69,minuman,41,-5.393327797568677,105.27499993647452,3,layak_konsumsi,False,True,True,False,tidak mendesak,0.44314024390243906
D70,minuman,16,-5.377834585492679,105.2725919346605,tidak_layak_konsumsi,True,True,True,True,T94,minuman,35,-5.374230515527416,105.22970759178568,7,hampir_kadaluarsa,False,False,False,True,mendesak,0.45508928571428575
D81,minuman,10,-5.388872497290944,105.27455470631608,tidak_layak_konsumsi,True,True,False,True,T2,minuman,20,-5.395715596342399,105.2619966594031,9,hampir_kadaluarsa,True,True,True,False,tidak mendesak,0.5325
D84,minuman,7,-5.396959940732887,105.28989320008138,tidak_layak_konsumsi,True,True,False,False,T61,makanan,24,-5.383732284836639,105.25163123860786,5,tidak_layak konsumsi,True,False,False,True,normal,0.2916666666666667
D80,makanan_minuman,14,-5.386937061229559,105.23782749317752,hampir_kadaluarsa,False,False,True,True,T62,minuman,16,-5.370237522037654,105.25175008304672,10,layak_konsumsi,False,False,False,False,normal,0.5943181818181819
D65,makanan_minuman,17,-5.391563459299372,105.28195786868346,tidak_layak_konsumsi,False,False,True,True,T7,makanan,34,-5.396662394524932,105.24057247214115,1,tidak_layak konsumsi,True,True,False,False,mendesak,0.38749999999999996
D54,minuman,10,-5.3980140447703855,105.255045658296,tidak_layak_konsumsi,True,True,True,True,T80,makanan_minuman,34,-5.383450310730308,105.28377679760852,9,tidak_layak konsumsi,False,False,True,True,normal,0.3869117647058824
D67,makanan,14,-5.386661700060163,105.2676490933051,layak_konsumsi,True,False,True,True,T98,makanan_minuman,7,-5.378248378692264,105.27908759930236,6,layak_konsumsi,False,True,True,True,mendesak,0.7357142857142855
D11,makanan,5,-5.392628128241042,105.24903190940238,hampir_kadaluarsa,True,True,False,False,T89,makanan,14,-5.399108023771207,105.27216958344378,4,layak_konsumsi_hampir_kadaluarsa,False,False,True,False,tidak mendesak,0.6007142857142856
D28,makanan,17,-5.385612914339666,105.28485916486996,layak_konsumsi,True,False,False,True,T22,minuman,41,-5.402191352778549,105.24684477192488,7,layak_konsumsi_hampir_kadaluarsa,True,False,True,True,mendesak,0.32583841463414637
D35,makanan,34,-5.403297473756234,105.23044612604272,tidak_layak_konsumsi,True,True,True,True,T13,makanan,27,-5.403203353556323,105.26040644381716,5,layak_konsumsi_hampir_kadaluarsa,False,True,False,False,tidak mendesak,0.5874999999999999
D86,minuman,29,-5.403491647960264,105.24392614492989,hampir_kadaluarsa,False,False,True,False,T80,makanan_minuman,34,-5.383450310730308,105.28377679760852,9,tidak_layak konsumsi,False,False,True,True,normal,0.6427941176470587
D68,makanan_minuman,21,-5.397554649384687,105.24483623289284,hampir_kadaluarsa,False,False,True,False,T10,makanan_minuman,41,-5.378808574001295,105.2585414717999,2,layak_konsumsi_hampir_kadaluarsa,False,True,False,True,normal,0.676219512195122
D46,makanan_minuman,41,-5.368215299718656,105.28004312055758,tidak_layak_konsumsi,False,False,True,True,T4,makanan_minuman,15,-5.37023611446767,105.2656968734426,5,hampir_kadaluarsa,False,True,False,False,mendesak,0.6874999999999999
D69,makanan_minuman,12,-5.382221808256285,105.25758579718968,layak_konsumsi,True,False,True,True,T20,minuman,37,-5.369794990481451,105.28887759264008,4,layak_konsumsi_hampir_kadaluarsa,False,True,True,True,normal,0.37243243243243246
D94,makanan_minuman,40,-5.399110952634129,105.25013349542232,hampir_kadaluarsa,False,True,True,True,T48,makanan,27,-5.4051271784764,105.25389445101617,8,tidak_layak konsumsi,False,False,False,False,normal,0.5333333333333333
D33,makanan,14,-5.390628555560123,105.23822458473308,tidak_layak_konsumsi,True,False,False,True,T75,makanan,5,-5.4048726380385705,105.23870134947607,2,tidak_layak konsumsi,False,False,True,True,mendesak,0.6
D73,makanan,45,-5.399407663530504,105.2690081151535,hampir_kadaluarsa,True,True,False,False,T35,makanan,7,-5.403418685394739,105.23045957440934,1,hampir_kadaluarsa,True,False,False,False,normal,0.7374999999999999
D80,makanan_minuman,14,-5.386937061229559,105.23782749317752,hampir_kadaluarsa,False,False,True,True,T2,minuman,20,-5.395715596342399,105.2619966594031,9,hampir_kadaluarsa,True,True,True,False,tidak mendesak,0.5025000000000001
D3,minuman,16,-5.388751377335418,105.24740447692768,tidak_layak_konsumsi,False,True,False,False,T33,minuman,5,-5.374699957648608,105.2858724054971,4,layak_konsumsi,True,False,True,False,tidak mendesak,0.41500000000000004
D30,makanan,12,-5.385013653607261,105.25994892561371,layak_konsumsi,True,False,False,False,T6,makanan,27,-5.384695057715781,105.27026869812131,9,layak_konsumsi_hampir_kadaluarsa,True,False,False,False,tidak mendesak,0.7019444444444444
D59,makanan_minuman,19,-5.387627127098842,105.28972016283124,layak_konsumsi,True,False,False,True,T73,minuman,1,-5.379469373635833,105.2484517247208,8,hampir_kadaluarsa,False,False,True,True,tidak mendesak,0.38333333333333336
D6,makanan,41,-5.384734908252485,105.27228250342677,hampir_kadaluarsa,False,True,True,True,T77,makanan,40,-5.395301399862481,105.23947093194286,9,layak_konsumsi_hampir_kadaluarsa,False,True,False,False,mendesak,0.6824999999999999
D80,makanan_minuman,14,-5.386937061229559,105.23782749317752,hampir_kadaluarsa,False,False,True,True,T91,makanan,26,-5.375387862251793,105.26687735828904,6,layak_konsumsi,True,True,False,True,mendesak,0.4145604395604396
D68,makanan_minuman,21,-5.397554649384687,105.24483623289284,hampir_kadaluarsa,False,False,True,False,T15,makanan,15,-5.380581031258931,105.2789232456178,10,hampir_kadaluarsa,False,True,True,False,tidak mendesak,0.5568181818181818
D70,minuman,16,-5.377834585492679,105.2725919346605,tidak_layak_konsumsi,True,True,True,True,T99,makanan,38,-5.394155064318565,105.2418673002478,9,layak_konsumsi,False,True,False,True,mendesak,0.24960526315789475
D99,minuman,50,-5.388888571392728,105.2565906246676,hampir_kadaluarsa,True,False,False,True,T78,makanan_minuman,32,-5.393063436518988,105.2388540721831,1,layak_konsumsi_hampir_kadaluarsa,True,True,True,False,normal,0.8374999999999999
D15,minuman,27,-5.397828303916788,105.27217770023536,hampir_kadaluarsa,False,False,False,True,T48,makanan,27,-5.4051271784764,105.25389445101617,8,tidak_layak konsumsi,False,False,False,False,normal,0.5333333333333333
D56,minuman,48,-5.3939290273903575,105.26810799164636,layak_konsumsi,False,False,False,False,T83,makanan_minuman,37,-5.395735065850102,105.26762745154667,1,tidak_layak konsumsi,False,True,False,True,normal,0.6625
D34,makanan,27,-5.398378554655068,105.26671657498574,hampir_kadaluarsa,False,False,True,True,T87,minuman,8,-5.393398057234725,105.28340940019498,6,hampir_kadaluarsa,False,False,True,False,normal,0.6857142857142856
D39,makanan,33,-5.378067550121775,105.23063545536463,tidak_layak_konsumsi,False,True,True,True,T12,makanan,50,-5.388068736063081,105.25775482344024,2,layak_konsumsi,True,True,True,False,normal,0.616
D45,minuman,37,-5.381551436256586,105.24900172594998,layak_konsumsi,True,False,False,False,T69,minuman,41,-5.393327797568677,105.27499993647452,3,layak_konsumsi,False,True,True,False,tidak mendesak,0.8339939024390244
D86,minuman,29,-5.403491647960264,105.24392614492989,hampir_kadaluarsa,False,False,True,False,T98,makanan_minuman,7,-5.378248378692264,105.27908759930236,6,layak_konsumsi,False,True,True,True,mendesak,0.6857142857142856
D80,makanan_minuman,14,-5.386937061229559,105.23782749317752,hampir_kadaluarsa,False,False,True,True,T20,minuman,37,-5.369794990481451,105.28887759264008,4,layak_konsumsi_hampir_kadaluarsa,False,True,True,True,normal,0.3778378378378378
D64,makanan,40,-5.403356919679586,105.26856096977424,layak_konsumsi,False,True,False,False,T60,minuman,18,-5.396231541170549,105.23523512554382,7,hampir_kadaluarsa,True,False,False,True,tidak mendesak,0.28437500000000004
D32,minuman,2,-5.38963811796951,105.2506291638584,hampir_kadaluarsa,False,False,True,False,T22,minuman,41,-5.402191352778549,105.24684477192488,7,layak_konsumsi_hampir_kadaluarsa,True,False,True,True,mendesak,0.6642530487804877
D89,minuman,22,-5.403917274078296,105.23294425245292,hampir_kadaluarsa,False,True,True,False,T66,makanan_minuman,28,-5.373646089250235,105.28563111028993,3,hampir_kadaluarsa,False,False,False,True,tidak mendesak,0.6473214285714286
D62,makanan,42,-5.392415036530002,105.28639845374046,hampir_kadaluarsa,False,True,True,False,T36,makanan_minuman,6,-5.401535933637472,105.280817664295,8,layak_konsumsi_hampir_kadaluarsa,False,True,False,False,normal,0.7083333333333333
D82,makanan_minuman,39,-5.38725927589944,105.27966483379274,layak_konsumsi,True,False,False,True,T45,makanan,40,-5.380132933886118,105.23174945202544,7,layak_konsumsi_hampir_kadaluarsa,True,True,False,False,normal,0.531875
D94,makanan_minuman,40,-5.399110952634129,105.25013349542232,hampir_kadaluarsa,False,True,True,True,T60,minuman,18,-5.396231541170549,105.23523512554382,7,hampir_kadaluarsa,True,False,False,True,tidak mendesak,0.434375
D32,minuman,2,-5.38963811796951,105.2506291638584,hampir_kadaluarsa,False,False,True,False,T91,makanan,26,-5.375387862251793,105.26687735828904,6,layak_konsumsi,True,True,False,True,mendesak,0.36840659340659343
D96,makanan_minuman,32,-5.393504594169333,105.22918704012656,layak_konsumsi,False,True,True,True,T71,minuman,19,-5.37550673001975,105.27881923041603,8,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.2833333333333334
D33,makanan,14,-5.390628555560123,105.23822458473308,tidak_layak_konsumsi,True,False,False,True,T70,makanan,19,-5.367002881852326,105.2353520685338,10,layak_konsumsi,True,True,True,True,tidak mendesak,0.5555023923444976
D21,makanan,39,-5.402120468538793,105.24511549049598,layak_konsumsi,True,False,True,True,T11,makanan,24,-5.382090652839067,105.28847287720164,3,hampir_kadaluarsa,True,False,True,False,mendesak,0.79375
D89,minuman,22,-5.403917274078296,105.23294425245292,hampir_kadaluarsa,False,True,True,False,T5,minuman,48,-5.396749754234537,105.27453068998103,10,layak_konsumsi,True,False,False,False,tidak mendesak,0.4276515151515152
D31,makanan_minuman,28,-5.400815311027927,105.25148995166929,tidak_layak_konsumsi,True,True,False,False,T7,makanan,34,-5.396662394524932,105.24057247214115,1,tidak_layak konsumsi,True,True,False,False,mendesak,0.6948529411764705
D53,minuman,3,-5.393267085884303,105.23614364347894,hampir_kadaluarsa,False,True,True,False,T37,makanan,15,-5.392577407969485,105.22753442876451,10,tidak_layak konsumsi,True,True,False,False,tidak mendesak,0.20181818181818184
D74,minuman,38,-5.394003989502165,105.28870522241154,layak_konsumsi,False,True,True,False,T61,makanan,24,-5.383732284836639,105.25163123860786,5,tidak_layak konsumsi,True,False,False,True,normal,0.2625
D90,makanan_minuman,8,-5.40338699814192,105.28115568575512,layak_konsumsi,False,False,True,True,T78,makanan_minuman,32,-5.393063436518988,105.2388540721831,1,layak_konsumsi_hampir_kadaluarsa,True,True,True,False,normal,0.4875
D71,makanan,21,-5.395346966915577,105.23860337592312,hampir_kadaluarsa,False,True,False,False,T92,minuman,38,-5.395378305211837,105.27793105408936,3,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.32401315789473684
D2,makanan,8,-5.399151001784689,105.24778601033132,layak_konsumsi,True,False,True,False,T85,minuman,19,-5.39779814491477,105.25857814062344,6,hampir_kadaluarsa,True,False,True,True,mendesak,0.6028195488721804
D28,makanan,17,-5.385612914339666,105.28485916486996,layak_konsumsi,True,False,False,True,T92,minuman,38,-5.395378305211837,105.27793105408936,3,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.3134868421052632
D98,makanan_minuman,21,-5.40376088444008,105.2303859118412,tidak_layak_konsumsi,False,True,False,False,T47,minuman,25,-5.403560282540464,105.2417630988575,5,layak_konsumsi_hampir_kadaluarsa,False,False,True,False,tidak mendesak,0.47150000000000003
D34,makanan,27,-5.398378554655068,105.26671657498574,hampir_kadaluarsa,False,False,True,True,T100,makanan_minuman,28,-5.403640622561667,105.229304709088,3,hampir_kadaluarsa,True,True,False,True,normal,0.5151785714285714
D14,makanan_minuman,28,-5.388348704592493,105.2661298025372,tidak_layak_konsumsi,False,False,False,False,T92,minuman,38,-5.395378305211837,105.27793105408936,3,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.36743421052631575
D14,makanan_minuman,28,-5.388348704592493,105.2661298025372,tidak_layak_konsumsi,False,False,False,False,T91,makanan,26,-5.375387862251793,105.26687735828904,6,layak_konsumsi,True,True,False,True,mendesak,0.48571428571428577
D29,makanan,48,-5.389298567999109,105.22590852646792,layak_konsumsi,False,False,False,False,T55,makanan,12,-5.388522386483765,105.27706277908672,8,layak_konsumsi_hampir_kadaluarsa,True,True,False,True,tidak mendesak,0.48333333333333334
D81,minuman,10,-5.388872497290944,105.27455470631608,tidak_layak_konsumsi,True,True,False,True,T97,makanan_minuman,41,-5.369458595044679,105.26370560997476,7,tidak_layak konsumsi,True,False,True,False,mendesak,0.608765243902439
D82,makanan_minuman,39,-5.38725927589944,105.27966483379274,layak_konsumsi,True,False,False,True,T76,makanan,15,-5.3723874300841725,105.28575491035448,4,layak_konsumsi,True,False,False,True,mendesak,0.7399999999999999
D5,minuman,47,-5.375620858087632,105.27656171883736,layak_konsumsi,True,True,True,False,T88,makanan_minuman,39,-5.405180281479233,105.23735188275133,4,tidak_layak konsumsi,True,True,False,False,mendesak,0.615
D24,makanan,14,-5.395504890180095,105.26160410241188,layak_konsumsi,False,False,False,False,T70,makanan,19,-5.367002881852326,105.2353520685338,10,layak_konsumsi,True,True,True,True,tidak mendesak,0.6305023923444976
