penerima_id,jenis_makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_penerima,jumlah_diterima,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan_free
R231,['makanan'],6,"(-5.41973064345904, 105.22230912603473)",4,tidak layak konsumsi,False,False,False,False
R232,"['minuman', 'makanan']",3,"(-5.42552453500044, 105.30269114486464)",2,['hampir kadaluarsa'],False,True,True,False
R233,"['minuman', 'makanan']",6,"(-5.4156129438853, 105.21377066789042)",1,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,True
R234,"['minuman', 'makanan']",9,"(-5.40355919351032, 105.29656274585679)",4,tidak layak konsumsi,False,False,False,False
R235,"['makanan', 'minuman']",9,"(-5.40149535964943, 105.26481211947345)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,False
R236,"['makanan', 'minuman']",2,"(-5.384496099644, 105.297334871638)",1,['layak konsumsi'],False,True,True,True
R237,['minuman'],10,"(-5.3963733742545, 105.22104245995796)",4,['hampir kadaluarsa'],False,False,True,False
R238,['makanan'],9,"(-5.39833166101769, 105.23499744963935)",5,tidak layak konsumsi,False,False,False,False
R239,['makanan'],6,"(-5.39940081171738, 105.23671645236696)",3,tidak layak konsumsi,False,False,False,False
R240,['minuman'],1,"(-5.41036942453505, 105.26758478596119)",3,['layak konsumsi'],True,False,True,True
R241,"['makanan', 'minuman']",10,"(-5.43320488225989, 105.25777515440392)",0,tidak layak konsumsi,False,False,False,False
R242,"['minuman', 'makanan']",3,"(-5.43705938408092, 105.2805031141217)",1,tidak layak konsumsi,False,False,False,False
R243,['makanan'],2,"(-5.4306122047997, 105.30843533377836)",5,tidak layak konsumsi,False,False,False,False
R244,['makanan'],2,"(-5.38983190213732, 105.21096423522401)",1,tidak layak konsumsi,False,False,False,False
R245,"['makanan', 'minuman']",1,"(-5.38719167506313, 105.30222474596863)",3,['layak konsumsi'],False,True,False,True
R246,"['makanan', 'minuman']",8,"(-5.424604488192, 105.26242082505115)",3,tidak layak konsumsi,False,False,False,False
R247,"['makanan', 'minuman']",3,"(-5.41041833537328, 105.21591536873501)",2,['layak konsumsi'],True,True,False,True
R248,['makanan'],2,"(-5.40450560777387, 105.28008674973663)",0,tidak layak konsumsi,False,False,False,False
R249,"['makanan', 'minuman']",4,"(-5.38804040481075, 105.2414902267487)",4,tidak layak konsumsi,False,False,False,False
R250,"['makanan', 'minuman']",4,"(-5.41704975261567, 105.30072488349965)",5,tidak layak konsumsi,False,False,False,False
R251,['makanan'],4,"(-5.39393693931592, 105.27020481996304)",2,['layak konsumsi'],True,False,False,False
R252,"['makanan', 'minuman']",9,"(-5.39918458952412, 105.21598936265812)",2,tidak layak konsumsi,False,False,False,False
R253,"['minuman', 'makanan']",9,"(-5.42788856848207, 105.21475582347682)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R254,['minuman'],7,"(-5.43305427616757, 105.27451279255423)",0,['layak konsumsi'],False,False,True,False
R255,['minuman'],3,"(-5.41243435850049, 105.21062713517668)",5,tidak layak konsumsi,False,False,False,False
R256,"['minuman', 'makanan']",5,"(-5.3890076329558, 105.24453659668777)",0,['hampir kadaluarsa'],True,True,False,True
R257,"['makanan', 'minuman']",9,"(-5.43132979543164, 105.25400010370224)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R258,"['minuman', 'makanan']",2,"(-5.37468808060737, 105.29800764929946)",0,tidak layak konsumsi,False,False,False,False
R259,"['makanan', 'minuman']",2,"(-5.41975265791917, 105.24975881375052)",2,tidak layak konsumsi,False,False,False,False
R260,['minuman'],3,"(-5.43296320535569, 105.23634312728439)",1,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,False
R261,['makanan'],5,"(-5.39332154368008, 105.3071486255003)",5,tidak layak konsumsi,False,False,False,False
R262,['makanan'],1,"(-5.41147408336717, 105.25389229771653)",4,tidak layak konsumsi,False,False,False,False
R263,['minuman'],1,"(-5.42647281473745, 105.22345271666394)",1,['hampir kadaluarsa'],True,True,True,False
R264,['minuman'],9,"(-5.39211485600701, 105.21060180663223)",1,tidak layak konsumsi,False,False,False,False
R265,['makanan'],2,"(-5.39868024551368, 105.25092591088904)",3,tidak layak konsumsi,False,False,False,False
R266,['minuman'],1,"(-5.41205703158701, 105.27968281998191)",2,['layak konsumsi'],True,True,True,True
R267,"['minuman', 'makanan']",2,"(-5.37750476270666, 105.26994547277576)",1,tidak layak konsumsi,False,False,False,False
R268,['makanan'],8,"(-5.40208281635521, 105.22529986755563)",2,tidak layak konsumsi,False,False,False,False
R269,['makanan'],8,"(-5.38415198960639, 105.2677087053512)",2,tidak layak konsumsi,False,False,False,False
R270,"['makanan', 'minuman']",9,"(-5.42490397187966, 105.22868193228467)",2,tidak layak konsumsi,False,False,False,False
R271,['minuman'],4,"(-5.41137664363272, 105.2447516617366)",1,tidak layak konsumsi,False,False,False,False
R272,"['makanan', 'minuman']",6,"(-5.39739989227836, 105.2916899623678)",4,['layak konsumsi'],True,True,True,False
R273,['makanan'],5,"(-5.4316622270404, 105.2590036956655)",2,tidak layak konsumsi,False,False,False,False
R274,['makanan'],3,"(-5.41793789817424, 105.27366816227402)",5,tidak layak konsumsi,False,False,False,False
R275,['minuman'],6,"(-5.40151369672521, 105.23627298543192)",0,tidak layak konsumsi,False,False,False,False
R276,['minuman'],4,"(-5.38946970082691, 105.3073806023955)",0,['layak konsumsi'],False,False,True,False
R277,['makanan'],8,"(-5.39759981387758, 105.22694832177152)",4,tidak layak konsumsi,False,False,False,False
R278,['makanan'],9,"(-5.39074402161562, 105.26016987940191)",4,tidak layak konsumsi,False,False,False,False
R279,"['makanan', 'minuman']",2,"(-5.42321755833919, 105.29249233246873)",4,['hampir kadaluarsa'],False,True,False,False
R280,"['makanan', 'minuman']",1,"(-5.42829704687035, 105.24004669528206)",2,tidak layak konsumsi,False,False,False,False
R281,"['makanan', 'minuman']",2,"(-5.39372000387522, 105.23422366461334)",0,tidak layak konsumsi,False,False,False,False
R282,"['minuman', 'makanan']",3,"(-5.39550884039425, 105.22232203605911)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,True
R283,['makanan'],10,"(-5.4271620206045, 105.303673595679)",4,tidak layak konsumsi,False,False,False,False
R284,['minuman'],3,"(-5.40888522067721, 105.2552752054877)",2,['layak konsumsi'],True,False,False,True
R285,"['minuman', 'makanan']",8,"(-5.39442489015117, 105.30831543669333)",5,tidak layak konsumsi,False,False,False,False
R286,['makanan'],6,"(-5.43387220163421, 105.24735329420716)",2,tidak layak konsumsi,False,False,False,False
R287,['minuman'],8,"(-5.42495668777476, 105.21529385329409)",2,tidak layak konsumsi,False,False,False,False
R288,['makanan'],8,"(-5.4110562683742, 105.29870135615984)",0,tidak layak konsumsi,False,False,False,False
R289,['minuman'],2,"(-5.42574121129567, 105.29443698272566)",0,tidak layak konsumsi,False,False,False,False
R290,"['minuman', 'makanan']",4,"(-5.42211442834717, 105.25075174452108)",2,['layak konsumsi'],True,True,False,True
R291,['makanan'],7,"(-5.40207460129735, 105.2128675229728)",4,['layak konsumsi'],True,True,False,True
R292,['makanan'],8,"(-5.40600034550942, 105.21626518687151)",0,['layak konsumsi'],True,False,True,False
R293,"['minuman', 'makanan']",1,"(-5.39822001351249, 105.20929293435155)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R294,"['makanan', 'minuman']",6,"(-5.43502731725535, 105.24949077097716)",4,tidak layak konsumsi,False,False,False,False
R295,['minuman'],9,"(-5.4348551426721, 105.268144453515)",5,tidak layak konsumsi,False,False,False,False
R296,['minuman'],8,"(-5.42247674972149, 105.28217058587867)",3,['layak konsumsi'],True,False,True,True
R297,"['minuman', 'makanan']",7,"(-5.40233380563969, 105.22073008956885)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R298,"['makanan', 'minuman']",3,"(-5.38674865745717, 105.27825837620907)",3,['hampir kadaluarsa'],True,True,False,False
R299,['makanan'],5,"(-5.38737447987958, 105.24722292778465)",3,tidak layak konsumsi,False,False,False,False
R300,"['makanan', 'minuman']",4,"(-5.40395754005936, 105.24386540536511)",2,tidak layak konsumsi,False,False,False,False
R301,"['makanan', 'minuman']",10,"(-5.4013618392817, 105.25208844136404)",5,tidak layak konsumsi,False,False,False,False
R302,"['minuman', 'makanan']",7,"(-5.38253062932567, 105.30594757098554)",4,tidak layak konsumsi,False,False,False,False
R303,"['makanan', 'minuman']",1,"(-5.39008896859452, 105.30197909282957)",5,tidak layak konsumsi,False,False,False,False
R304,['makanan'],4,"(-5.37735788740974, 105.24724048947027)",0,tidak layak konsumsi,False,False,False,False
R305,['minuman'],9,"(-5.41723837307577, 105.28028950874763)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R306,['makanan'],6,"(-5.4115524938625, 105.24606979811148)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,False
R307,"['makanan', 'minuman']",3,"(-5.43279101759453, 105.28411076498735)",2,tidak layak konsumsi,False,False,False,False
R308,['makanan'],4,"(-5.38184908096351, 105.27620080341244)",1,tidak layak konsumsi,False,False,False,False
R309,"['minuman', 'makanan']",3,"(-5.38620817010896, 105.27364222992419)",3,tidak layak konsumsi,False,False,False,False
R310,"['minuman', 'makanan']",6,"(-5.41888961775999, 105.27113865008701)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R311,"['minuman', 'makanan']",3,"(-5.4176955723186, 105.25878392971867)",5,['layak konsumsi'],True,True,False,True
R312,['makanan'],3,"(-5.40903916011676, 105.23772014196231)",0,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R313,['makanan'],2,"(-5.39881912311855, 105.23338805914833)",5,['layak konsumsi'],False,False,True,False
R314,['minuman'],7,"(-5.43004455365843, 105.30213832647881)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R315,['makanan'],8,"(-5.38981433114332, 105.27173843903877)",2,tidak layak konsumsi,False,False,False,False
R316,"['makanan', 'minuman']",9,"(-5.41008463352257, 105.2097209920708)",0,tidak layak konsumsi,False,False,False,False
R317,['minuman'],2,"(-5.42760409532011, 105.22652959163932)",2,tidak layak konsumsi,False,False,False,False
R318,"['makanan', 'minuman']",6,"(-5.39243194517988, 105.27688035669522)",5,tidak layak konsumsi,False,False,False,False
R319,['makanan'],10,"(-5.40609569376884, 105.2632465732743)",1,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,False
R320,"['minuman', 'makanan']",3,"(-5.38239298736206, 105.23327352907494)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R321,['makanan'],5,"(-5.42308231384422, 105.28453653986053)",2,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,True
R322,"['makanan', 'minuman']",6,"(-5.40152635116203, 105.30764474900963)",1,['hampir kadaluarsa'],True,True,True,False
R323,"['minuman', 'makanan']",2,"(-5.38668662996112, 105.29794594413129)",3,['hampir kadaluarsa'],False,True,False,True
R324,['makanan'],3,"(-5.3982628946424, 105.23637078767236)",2,['hampir kadaluarsa'],False,True,False,False
R325,['minuman'],7,"(-5.40002282423046, 105.24999087000592)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R326,"['minuman', 'makanan']",8,"(-5.42170146255847, 105.27373248607803)",5,tidak layak konsumsi,False,False,False,False
R327,"['minuman', 'makanan']",6,"(-5.4135519666085, 105.23007626996383)",4,tidak layak konsumsi,False,False,False,False
R328,"['makanan', 'minuman']",9,"(-5.41415696015024, 105.27379577023251)",1,tidak layak konsumsi,False,False,False,False
R329,['minuman'],6,"(-5.41604824004, 105.30189177163321)",1,['hampir kadaluarsa'],False,False,True,True
R330,['makanan'],3,"(-5.41489752014804, 105.3097178738785)",1,['hampir kadaluarsa'],True,True,False,True
R331,"['minuman', 'makanan']",4,"(-5.40557923407209, 105.2830200717883)",0,tidak layak konsumsi,False,False,False,False
R332,"['minuman', 'makanan']",3,"(-5.37904640952979, 105.20960776898646)",1,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,False
R333,['makanan'],7,"(-5.41698151414626, 105.24448823596694)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R334,"['minuman', 'makanan']",2,"(-5.37467458345347, 105.25361833573999)",1,tidak layak konsumsi,False,False,False,False
R335,"['makanan', 'minuman']",9,"(-5.42106197246644, 105.24821428313665)",3,tidak layak konsumsi,False,False,False,False
R336,['makanan'],6,"(-5.3847477071584, 105.25021806757577)",3,tidak layak konsumsi,False,False,False,False
R337,"['minuman', 'makanan']",10,"(-5.3964418718681, 105.2961653376857)",0,tidak layak konsumsi,False,False,False,False
R338,['makanan'],6,"(-5.41163481996697, 105.30992506731172)",2,tidak layak konsumsi,False,False,False,False
R339,['minuman'],7,"(-5.4070218019917, 105.26975258561417)",4,tidak layak konsumsi,False,False,False,False
R340,"['makanan', 'minuman']",5,"(-5.38602249406181, 105.22037675424974)",3,tidak layak konsumsi,False,False,False,False
R341,['makanan'],5,"(-5.42414500474408, 105.28846780861817)",3,tidak layak konsumsi,False,False,False,False
R342,['makanan'],8,"(-5.39102168236917, 105.29605569408764)",0,tidak layak konsumsi,False,False,False,False
R343,"['minuman', 'makanan']",4,"(-5.41221570295391, 105.28413279776196)",3,tidak layak konsumsi,False,False,False,False
R344,['minuman'],4,"(-5.41460230697203, 105.25242743809555)",4,tidak layak konsumsi,False,False,False,False
R345,['minuman'],9,"(-5.42984932250598, 105.28238347419021)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R346,['makanan'],5,"(-5.41088550766147, 105.21892448982824)",1,['layak konsumsi'],False,False,False,True
R347,['makanan'],1,"(-5.39784474795152, 105.21378613009293)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R348,['makanan'],3,"(-5.38671773774072, 105.2911845724715)",0,tidak layak konsumsi,False,False,False,False
R349,"['makanan', 'minuman']",1,"(-5.43712897953774, 105.2899692941266)",1,['layak konsumsi'],False,False,False,False
R350,"['makanan', 'minuman']",9,"(-5.39875367087573, 105.2459224541914)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,False
R351,['minuman'],5,"(-5.40568515021694, 105.2516708501809)",4,['hampir kadaluarsa'],False,False,True,True
R352,['makanan'],1,"(-5.39944080896004, 105.25810827286173)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,True
R353,"['minuman', 'makanan']",3,"(-5.41288973003587, 105.28448617898934)",4,tidak layak konsumsi,False,False,False,False
R354,['minuman'],9,"(-5.3886946259786, 105.23472342103614)",0,['layak konsumsi'],False,False,False,True
R355,['minuman'],9,"(-5.38669419662784, 105.27984249371504)",3,tidak layak konsumsi,False,False,False,False
R356,['minuman'],5,"(-5.42084946626929, 105.21911746644247)",2,tidak layak konsumsi,False,False,False,False
R357,['makanan'],8,"(-5.43429746490187, 105.30750874744076)",4,tidak layak konsumsi,False,False,False,False
R358,"['makanan', 'minuman']",2,"(-5.4391707339264, 105.22173917523885)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R359,['makanan'],5,"(-5.38019824327185, 105.28895651703122)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R360,"['minuman', 'makanan']",3,"(-5.43388212322061, 105.22075930636592)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R361,['makanan'],6,"(-5.42382807303321, 105.295050022624)",0,tidak layak konsumsi,False,False,False,False
R362,['makanan'],7,"(-5.38906818219953, 105.21691207167055)",0,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,False
R363,"['minuman', 'makanan']",8,"(-5.38046628472212, 105.23212923970713)",4,['hampir kadaluarsa'],True,True,True,False
R364,['makanan'],10,"(-5.40912563918393, 105.27765551425989)",3,tidak layak konsumsi,False,False,False,False
R365,['makanan'],10,"(-5.38891553527466, 105.30054350137523)",1,['layak konsumsi'],False,False,True,False
R366,['minuman'],8,"(-5.43468082279147, 105.2386077314038)",0,['hampir kadaluarsa'],False,False,True,False
R367,['minuman'],9,"(-5.39692890695007, 105.28596896035496)",5,tidak layak konsumsi,False,False,False,False
R368,"['minuman', 'makanan']",7,"(-5.4221185302468, 105.2438668387229)",5,tidak layak konsumsi,False,False,False,False
R369,"['minuman', 'makanan']",3,"(-5.38256687118857, 105.27270933246302)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R370,"['minuman', 'makanan']",5,"(-5.40024547091884, 105.21928756920931)",3,['layak konsumsi'],False,True,False,True
R371,['makanan'],10,"(-5.43830306669896, 105.29489472971882)",5,['hampir kadaluarsa'],False,True,True,True
R372,"['minuman', 'makanan']",10,"(-5.42874566083558, 105.26979610715262)",1,tidak layak konsumsi,False,False,False,False
R373,"['minuman', 'makanan']",5,"(-5.42960342353943, 105.23159465161953)",0,tidak layak konsumsi,False,False,False,False
R374,['minuman'],2,"(-5.39468476607794, 105.3073644987949)",1,tidak layak konsumsi,False,False,False,False
R375,['makanan'],2,"(-5.38167981670869, 105.29795684938672)",0,tidak layak konsumsi,False,False,False,False
R376,"['minuman', 'makanan']",3,"(-5.43573367365945, 105.2193554644987)",0,tidak layak konsumsi,False,False,False,False
R377,"['minuman', 'makanan']",10,"(-5.39184860082897, 105.20850203410549)",2,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,True
R378,['minuman'],2,"(-5.43579797541415, 105.29969414106212)",3,['layak konsumsi'],False,True,True,True
R379,"['minuman', 'makanan']",1,"(-5.37735911914825, 105.24615301631366)",2,tidak layak konsumsi,False,False,False,False
R380,"['minuman', 'makanan']",2,"(-5.43697787748315, 105.29989773475887)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R381,"['makanan', 'minuman']",9,"(-5.41885576992139, 105.22995858412867)",2,tidak layak konsumsi,False,False,False,False
R382,"['minuman', 'makanan']",6,"(-5.39972845556529, 105.23377272484113)",2,tidak layak konsumsi,False,False,False,False
