donor_id,jenis_makanan,jumlah_makanan,lokasi_donor,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan
D260,['makanan'],4,"(-5.37515483860812, 105.2411986948359)",layak konsumsi,True,False,False,True
D261,['makanan'],9,"(-5.3748056385472, 105.2808199991274)",hampir kadaluarsa,False,False,False,False
D262,['makanan'],5,"(-5.37868900407637, 105.22578754432337)",layak konsumsi,True,True,True,True
D263,['minuman'],10,"(-5.38644808808709, 105.2915464667512)",layak konsumsi,True,True,True,False
D264,['makanan'],8,"(-5.39055753297052, 105.23901516269669)",hampir kadaluarsa,False,False,True,True
D265,"['makanan', 'minuman']",1,"(-5.37725521071938, 105.27834222280075)",hampir kadaluarsa,False,False,True,True
D266,['minuman'],9,"(-5.38556953897512, 105.29649857289279)",tidak layak konsumsi,False,True,True,False
D267,['minuman'],6,"(-5.42291804223739, 105.2735632393078)",tidak layak konsumsi,True,True,True,True
D268,"['minuman', 'makanan']",2,"(-5.41086210136391, 105.29308365998995)",tidak layak konsumsi,False,True,False,True
D269,['minuman'],6,"(-5.3905587643405, 105.30878077788479)",hampir kadaluarsa,True,True,False,True
D270,"['makanan', 'minuman']",7,"(-5.39891833641459, 105.29686509807333)",hampir kadaluarsa,True,False,True,False
D271,['makanan'],2,"(-5.43721662339993, 105.29837807413837)",tidak layak konsumsi,True,True,False,False
D272,['minuman'],5,"(-5.40051528917115, 105.23720843324746)",tidak layak konsumsi,True,False,True,False
D273,"['minuman', 'makanan']",7,"(-5.41811228526152, 105.27615722149172)",layak konsumsi,False,True,False,True
D274,['minuman'],4,"(-5.4175240881687, 105.23826007115626)",hampir kadaluarsa,False,True,True,False
D275,['makanan'],6,"(-5.39592836400096, 105.25825193448816)",hampir kadaluarsa,True,False,True,False
D276,['minuman'],3,"(-5.3823313076013, 105.30806369779098)",tidak layak konsumsi,False,True,True,True
D277,"['makanan', 'minuman']",1,"(-5.39417267362236, 105.31146217568131)",layak konsumsi,True,False,True,False
D278,"['makanan', 'minuman']",6,"(-5.39098226093635, 105.26910103896688)",hampir kadaluarsa,False,True,False,False
D279,"['makanan', 'minuman']",3,"(-5.39500375921406, 105.2859667495519)",tidak layak konsumsi,True,True,True,True
D280,"['minuman', 'makanan']",2,"(-5.43246065529804, 105.29502545949013)",hampir kadaluarsa,False,False,False,True
D281,"['makanan', 'minuman']",6,"(-5.37795508957352, 105.3027797668983)",tidak layak konsumsi,True,True,True,True
D282,"['makanan', 'minuman']",3,"(-5.38269300561499, 105.25044838304848)",tidak layak konsumsi,True,False,False,True
D283,"['minuman', 'makanan']",4,"(-5.39930532468662, 105.29995182495225)",tidak layak konsumsi,False,True,False,True
D284,"['minuman', 'makanan']",8,"(-5.40881639567898, 105.26441069132716)",hampir kadaluarsa,True,False,False,True
D285,['makanan'],9,"(-5.39679567640204, 105.26085482731835)",hampir kadaluarsa,True,False,False,False
D286,['makanan'],2,"(-5.39746737209796, 105.30813944173947)",layak konsumsi,False,True,True,False
D287,"['minuman', 'makanan']",4,"(-5.42932140665634, 105.27190241561829)",tidak layak konsumsi,True,True,False,True
D288,"['makanan', 'minuman']",7,"(-5.39434752653708, 105.30444891923374)",tidak layak konsumsi,True,True,False,False
D289,['minuman'],5,"(-5.39546334387923, 105.2086619524622)",hampir kadaluarsa,False,True,True,True
D290,"['makanan', 'minuman']",6,"(-5.3805491129152, 105.27236911109826)",hampir kadaluarsa,False,False,False,False
D291,"['makanan', 'minuman']",7,"(-5.3967955752781, 105.30716531191553)",hampir kadaluarsa,True,True,True,False
D292,['minuman'],5,"(-5.41172679868244, 105.24721239972669)",hampir kadaluarsa,True,False,False,True
D293,"['minuman', 'makanan']",7,"(-5.40554802923085, 105.25446179586612)",tidak layak konsumsi,True,False,True,True
D294,['makanan'],1,"(-5.39102456610252, 105.25978206372389)",tidak layak konsumsi,True,True,True,False
D295,['makanan'],10,"(-5.42338767385579, 105.25107905976627)",hampir kadaluarsa,True,True,False,False
D296,['minuman'],9,"(-5.37689074233893, 105.25436634371695)",hampir kadaluarsa,False,False,False,True
D297,['minuman'],5,"(-5.38174448218357, 105.24165397184714)",layak konsumsi,False,False,True,False
D298,"['minuman', 'makanan']",7,"(-5.42388937258118, 105.25026829409467)",hampir kadaluarsa,True,True,False,False
D299,"['minuman', 'makanan']",5,"(-5.40277540156119, 105.27746518026424)",layak konsumsi,True,False,False,False
D300,"['minuman', 'makanan']",2,"(-5.43794235969213, 105.26166229793232)",tidak layak konsumsi,False,False,True,False
D301,"['minuman', 'makanan']",10,"(-5.43150996898714, 105.2390347199125)",tidak layak konsumsi,True,False,False,False
D302,['minuman'],10,"(-5.38319630929658, 105.24890149454998)",hampir kadaluarsa,True,True,False,True
D303,"['minuman', 'makanan']",6,"(-5.42659187727118, 105.21515717042594)",hampir kadaluarsa,False,True,False,True
D304,['minuman'],7,"(-5.39767731163189, 105.25579858523753)",hampir kadaluarsa,False,True,False,True
D305,"['makanan', 'minuman']",9,"(-5.41614040146011, 105.24803915862496)",hampir kadaluarsa,True,False,True,True
D306,"['makanan', 'minuman']",1,"(-5.41251695401094, 105.2557604977767)",hampir kadaluarsa,True,False,False,True
D307,['minuman'],9,"(-5.42249570800274, 105.29637208232246)",hampir kadaluarsa,False,False,True,False
D308,['makanan'],1,"(-5.41593438453467, 105.22905143547652)",layak konsumsi,False,True,False,False
D309,['minuman'],4,"(-5.41165558443929, 105.23391050862456)",layak konsumsi,True,True,True,False
D310,['minuman'],6,"(-5.39583359877734, 105.23069603914057)",tidak layak konsumsi,False,False,True,True
D311,"['makanan', 'minuman']",1,"(-5.37629385747514, 105.244452767006)",hampir kadaluarsa,False,True,False,False
D312,['makanan'],1,"(-5.39819627663112, 105.3032153805044)",tidak layak konsumsi,False,True,True,False
D313,['minuman'],2,"(-5.39989518494058, 105.27014863271619)",layak konsumsi,False,False,False,False
D314,['makanan'],10,"(-5.39755230753807, 105.29113187160218)",hampir kadaluarsa,True,False,False,False
D315,"['makanan', 'minuman']",4,"(-5.42571931522445, 105.24506498672115)",tidak layak konsumsi,False,True,False,True
D316,"['makanan', 'minuman']",1,"(-5.38427011466139, 105.30739101953672)",tidak layak konsumsi,False,True,True,True
D317,['makanan'],5,"(-5.40879168355006, 105.25138628382255)",tidak layak konsumsi,True,False,False,True
D318,"['minuman', 'makanan']",4,"(-5.41808413089316, 105.22261166964877)",hampir kadaluarsa,False,True,False,False
D319,"['minuman', 'makanan']",2,"(-5.40712501597032, 105.25785409895336)",hampir kadaluarsa,True,True,False,False
D320,"['minuman', 'makanan']",8,"(-5.41240816075403, 105.23397091046822)",tidak layak konsumsi,True,False,False,False
D321,"['makanan', 'minuman']",1,"(-5.39387230024139, 105.30885148643665)",tidak layak konsumsi,False,True,True,False
D322,['minuman'],5,"(-5.43018014811129, 105.29751257230706)",hampir kadaluarsa,True,False,False,True
D323,"['makanan', 'minuman']",7,"(-5.38135747428262, 105.2158881416374)",hampir kadaluarsa,True,True,False,False
D324,['makanan'],5,"(-5.4001821501538, 105.23452948085794)",tidak layak konsumsi,True,True,True,False
D325,"['makanan', 'minuman']",9,"(-5.37451586017638, 105.29398263085864)",layak konsumsi,True,True,True,False
D326,['makanan'],3,"(-5.39267958821744, 105.24012150691463)",layak konsumsi,True,False,False,True
D327,"['makanan', 'minuman']",3,"(-5.39061158579729, 105.22093307921898)",hampir kadaluarsa,False,True,True,True
D328,"['minuman', 'makanan']",6,"(-5.4387009312572, 105.26256337466532)",tidak layak konsumsi,True,True,False,True
D329,"['makanan', 'minuman']",9,"(-5.38576443550628, 105.29773718855616)",layak konsumsi,False,False,False,True
D330,['makanan'],2,"(-5.42863902963168, 105.27066883896545)",layak konsumsi,False,False,False,False
D331,"['makanan', 'minuman']",7,"(-5.38131041671836, 105.25236632919831)",layak konsumsi,True,False,True,True
D332,"['makanan', 'minuman']",3,"(-5.41361499053449, 105.27979444014312)",tidak layak konsumsi,False,True,False,True
D333,"['makanan', 'minuman']",6,"(-5.43141073789806, 105.23389505882479)",tidak layak konsumsi,False,True,True,False
D334,"['makanan', 'minuman']",6,"(-5.38487939437947, 105.22724088083729)",layak konsumsi,True,True,False,False
D335,"['minuman', 'makanan']",2,"(-5.41454804328289, 105.24911733278786)",layak konsumsi,False,False,False,False
D336,"['minuman', 'makanan']",4,"(-5.434807731018, 105.2285033645737)",hampir kadaluarsa,False,False,True,True
D337,"['makanan', 'minuman']",7,"(-5.4024769348667, 105.24632834013487)",tidak layak konsumsi,False,False,True,False
D338,['makanan'],3,"(-5.41061427533484, 105.2548560840408)",tidak layak konsumsi,False,False,True,True
D339,['minuman'],1,"(-5.41323110689483, 105.27722938087764)",hampir kadaluarsa,True,False,True,True
D340,['minuman'],8,"(-5.43800158059004, 105.30659188698857)",hampir kadaluarsa,False,True,False,True
D341,"['makanan', 'minuman']",1,"(-5.43023345511856, 105.25669823652375)",hampir kadaluarsa,False,False,False,False
D342,"['makanan', 'minuman']",2,"(-5.4353635329587, 105.26812031973859)",tidak layak konsumsi,False,True,True,False
D343,['minuman'],6,"(-5.42004946302891, 105.29598210989167)",tidak layak konsumsi,False,True,False,True
D344,"['minuman', 'makanan']",6,"(-5.37951500066244, 105.23760226720485)",hampir kadaluarsa,False,True,True,False
D345,"['minuman', 'makanan']",7,"(-5.42541658708373, 105.26864087524038)",hampir kadaluarsa,False,True,False,True
D346,"['minuman', 'makanan']",10,"(-5.42689901149455, 105.24883741103555)",hampir kadaluarsa,False,True,True,False
D347,['makanan'],2,"(-5.39224696976866, 105.2980693127599)",hampir kadaluarsa,True,True,False,False
D348,['minuman'],4,"(-5.43507557114932, 105.24279281927264)",layak konsumsi,False,False,True,False
D349,['makanan'],6,"(-5.38580076671668, 105.25504403478892)",layak konsumsi,False,True,True,False
D350,['makanan'],4,"(-5.42016323415614, 105.23429187479088)",hampir kadaluarsa,False,True,False,False
D351,['minuman'],9,"(-5.38756676043092, 105.2331311763816)",tidak layak konsumsi,True,True,False,True
D352,"['makanan', 'minuman']",9,"(-5.40829151361727, 105.30510521539347)",tidak layak konsumsi,False,True,True,True
D353,['minuman'],1,"(-5.3860418971586, 105.29558404607799)",hampir kadaluarsa,True,True,False,False
D354,['makanan'],10,"(-5.4111614608846, 105.22848025072032)",layak konsumsi,False,False,False,True
D355,"['minuman', 'makanan']",6,"(-5.40896635462342, 105.25402998038302)",tidak layak konsumsi,False,False,False,False
D356,['minuman'],8,"(-5.38635021559079, 105.25488486056938)",tidak layak konsumsi,True,True,True,True
D357,['makanan'],10,"(-5.41971205023246, 105.24158274260881)",layak konsumsi,True,False,True,True
D358,"['makanan', 'minuman']",4,"(-5.43015843559295, 105.3061101991039)",hampir kadaluarsa,True,True,True,False
D359,['minuman'],5,"(-5.40086638938145, 105.31170032624206)",layak konsumsi,True,True,False,True
D360,"['minuman', 'makanan']",8,"(-5.4162555312071, 105.30827150186578)",hampir kadaluarsa,True,True,True,True
D361,"['minuman', 'makanan']",5,"(-5.40800331889899, 105.29210245916907)",hampir kadaluarsa,True,True,False,False
D362,"['minuman', 'makanan']",4,"(-5.40231009134453, 105.28631879973582)",hampir kadaluarsa,False,True,False,True
D363,['makanan'],8,"(-5.42838260360356, 105.28657808257415)",layak konsumsi,True,False,False,False
D364,['makanan'],1,"(-5.42087686670028, 105.24809098110546)",layak konsumsi,True,True,True,False
D365,['makanan'],9,"(-5.39904525435511, 105.26288468512995)",layak konsumsi,False,False,False,False
D366,['minuman'],6,"(-5.38414530998174, 105.30449816902225)",layak konsumsi,False,True,False,False
D367,['makanan'],8,"(-5.3756629031766, 105.2659914046333)",tidak layak konsumsi,True,False,False,False
D368,"['minuman', 'makanan']",3,"(-5.42812688101679, 105.23207369210418)",hampir kadaluarsa,True,True,True,False
D369,"['makanan', 'minuman']",9,"(-5.38680337924286, 105.28226483936095)",tidak layak konsumsi,False,False,False,False
D370,['makanan'],7,"(-5.42110318542897, 105.21058638917083)",hampir kadaluarsa,True,True,True,False
D371,['makanan'],1,"(-5.40427516621564, 105.24443101239314)",hampir kadaluarsa,True,False,True,True
D372,['minuman'],4,"(-5.4334342938168, 105.25176652773214)",hampir kadaluarsa,False,True,False,True
D373,"['minuman', 'makanan']",2,"(-5.38304465694506, 105.27514964090457)",hampir kadaluarsa,True,True,True,False
D374,"['minuman', 'makanan']",9,"(-5.38066238150289, 105.22729672515611)",layak konsumsi,False,False,False,False
D375,['minuman'],4,"(-5.39003338775789, 105.22928432196294)",layak konsumsi,False,False,True,True
D376,['makanan'],2,"(-5.38409193593563, 105.24115115912757)",hampir kadaluarsa,False,False,False,True
D377,['minuman'],4,"(-5.38911176639663, 105.26584742965332)",hampir kadaluarsa,True,True,True,False
D378,"['minuman', 'makanan']",9,"(-5.38907243277712, 105.21448596420142)",layak konsumsi,True,False,True,True
D379,"['makanan', 'minuman']",6,"(-5.38838008618243, 105.31235922470086)",hampir kadaluarsa,False,False,True,True
D380,['makanan'],6,"(-5.43529499187526, 105.28524331766002)",tidak layak konsumsi,True,True,False,False
D381,['makanan'],7,"(-5.43623857115161, 105.21437205580271)",layak konsumsi,False,True,True,False
D382,['minuman'],9,"(-5.42656956336801, 105.31138338962616)",hampir kadaluarsa,True,False,True,False
D383,['minuman'],7,"(-5.43234640073582, 105.21140446058331)",tidak layak konsumsi,True,True,True,False
D384,['makanan'],7,"(-5.41127881109149, 105.28909995683193)",hampir kadaluarsa,True,True,True,True
D385,['minuman'],8,"(-5.38867906579029, 105.23102073215112)",layak konsumsi,True,True,True,False
D386,['minuman'],4,"(-5.37900433024421, 105.29348395085321)",tidak layak konsumsi,True,True,True,True
D387,"['makanan', 'minuman']",4,"(-5.43282417917262, 105.2207488110339)",hampir kadaluarsa,True,False,True,True
D388,"['minuman', 'makanan']",3,"(-5.43858331558649, 105.30279957892677)",tidak layak konsumsi,True,True,True,False
D389,"['minuman', 'makanan']",5,"(-5.38601857659223, 105.2916004962798)",tidak layak konsumsi,True,False,True,True
D390,['makanan'],6,"(-5.37361618645359, 105.23203987215521)",hampir kadaluarsa,True,True,True,True
D391,"['makanan', 'minuman']",8,"(-5.39251444409626, 105.26185712765013)",hampir kadaluarsa,True,False,False,False
D392,['makanan'],3,"(-5.41426433928372, 105.22306921724618)",hampir kadaluarsa,True,False,False,False
D393,['makanan'],2,"(-5.38944103516318, 105.30134969393369)",tidak layak konsumsi,True,False,False,True
D394,['minuman'],5,"(-5.37659293935821, 105.21967785491563)",hampir kadaluarsa,True,True,True,True
D395,['makanan'],3,"(-5.42315273540379, 105.22354216159374)",layak konsumsi,True,False,False,True
D396,"['minuman', 'makanan']",2,"(-5.41386852399771, 105.25903102064368)",tidak layak konsumsi,False,False,True,False
D397,['minuman'],3,"(-5.40707552712343, 105.23431556250928)",hampir kadaluarsa,True,True,False,True
D398,"['makanan', 'minuman']",3,"(-5.41878638789064, 105.29312506877051)",hampir kadaluarsa,True,True,False,True
D399,"['minuman', 'makanan']",4,"(-5.40100297947896, 105.2404247035394)",hampir kadaluarsa,False,True,True,True
D400,"['minuman', 'makanan']",8,"(-5.4113219688185, 105.24309970701431)",layak konsumsi,False,True,False,False
D401,['minuman'],6,"(-5.42853580280262, 105.27728117550885)",tidak layak konsumsi,True,False,True,True
D402,"['minuman', 'makanan']",3,"(-5.43570277946259, 105.21912700549777)",layak konsumsi,False,False,False,True
D403,"['makanan', 'minuman']",6,"(-5.43747486968502, 105.27632700936059)",layak konsumsi,True,False,False,False
D404,['minuman'],9,"(-5.37484922409709, 105.29993608570325)",tidak layak konsumsi,True,False,False,False
D405,"['minuman', 'makanan']",10,"(-5.43135662653077, 105.3002062934559)",layak konsumsi,False,True,True,True
D406,['makanan'],1,"(-5.37624815328667, 105.26711150558674)",layak konsumsi,True,True,False,False
D407,"['minuman', 'makanan']",7,"(-5.42400755529046, 105.26891671870818)",layak konsumsi,True,False,False,False
D408,"['minuman', 'makanan']",1,"(-5.43446749115838, 105.25105851361451)",tidak layak konsumsi,False,True,True,False
D409,"['minuman', 'makanan']",8,"(-5.39767968173471, 105.27019372840793)",hampir kadaluarsa,False,True,False,False
D410,['minuman'],10,"(-5.38049002464851, 105.3079234200071)",hampir kadaluarsa,True,False,True,True
D411,['makanan'],9,"(-5.37614111799369, 105.22663146888212)",hampir kadaluarsa,True,True,True,False
D412,['makanan'],2,"(-5.38084886191774, 105.22684816477512)",tidak layak konsumsi,True,False,True,False
D413,['makanan'],8,"(-5.42477206509113, 105.27706618673733)",layak konsumsi,True,True,True,True
D414,['minuman'],6,"(-5.41981067268231, 105.20851593025708)",layak konsumsi,True,False,False,False
D415,['makanan'],5,"(-5.37488657529009, 105.23109110232959)",tidak layak konsumsi,True,False,False,True
D416,['makanan'],2,"(-5.42903064332954, 105.30128121327341)",layak konsumsi,False,False,True,True
D417,"['minuman', 'makanan']",4,"(-5.41622203768219, 105.23834572681936)",layak konsumsi,True,False,True,False
D418,"['minuman', 'makanan']",3,"(-5.38882075930182, 105.23301902787941)",hampir kadaluarsa,False,False,False,True
D419,['makanan'],10,"(-5.38214355641233, 105.22185082596259)",hampir kadaluarsa,True,False,False,True
D420,"['minuman', 'makanan']",2,"(-5.43820168277706, 105.28629303003186)",tidak layak konsumsi,False,True,False,False
