id_penyumbang,jumlah_disumbangkan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,jumlah_dibutuhkan,frekuensi_menerima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,matching_score,makanan_disumbangkan_makanan,makanan_disumbangkan_makanan_minuman,makanan_disumbangkan_minuman,kondisi_makanan_hampir_kadaluarsa,kondisi_makanan_layak_konsumsi,kondisi_makanan_tidak_layak_konsumsi,makanan_dibutuhkan_makanan,makanan_dibutuhkan_makanan_minuman,makanan_dibutuhkan_minuman,kondisi_makanan_diterima_hampir_kadaluarsa,kondisi_makanan_diterima_layak_konsumsi,kondisi_makanan_diterima_layak_konsumsi_hampir_kadaluarsa,kondisi_makanan_diterima_tidak_layak konsumsi,status_penerima_mendesak,status_penerima_normal,status_penerima_tidak mendesak,jarak
D18,0.04081632653061224,0,0,1,1,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.2186224489795918,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.45755382939111894
D33,0.2653061224489796,1,0,0,1,T5,0.9591836734693877,1.0,1,0,0,0,0.3359848484848485,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.5185948267841529
D75,1.0,0,0,0,0,T78,0.6326530612244898,0.0,1,1,1,0,0.6625,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.7466997668964014
D99,1.0,1,0,0,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.8343749999999999,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.43138498070488424
D43,0.1836734693877551,1,1,1,1,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.443140243902439,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.6331570423997167
D70,0.30612244897959184,1,1,1,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.4550892857142857,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.6064164517872805
D81,0.1836734693877551,1,1,0,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.5325,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.20056190209106126
D84,0.12244897959183673,1,1,0,0,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.2916666666666667,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.5705997420813618
D80,0.2653061224489796,0,0,1,1,T62,0.30612244897959184,1.0,0,0,0,0,0.5943181818181819,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.30630256454528265
D65,0.32653061224489793,0,0,1,1,T7,0.673469387755102,0.0,1,1,0,0,0.3874999999999999,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.5875235614200751
D54,0.1836734693877551,1,1,1,1,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.3869117647058824,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0.4538480230307832
D67,0.2653061224489796,1,0,1,1,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.7357142857142855,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.1992292245306283
D11,0.08163265306122448,1,1,0,0,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.6007142857142856,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.3379031009499752
D28,0.32653061224489793,1,0,0,1,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.3258384146341463,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.5847057543570494
D35,0.673469387755102,1,1,1,1,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.5874999999999999,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.4216169732959506
D86,0.5714285714285714,0,0,1,0,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.6427941176470587,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0.6291439487628375
D68,0.40816326530612246,0,0,1,0,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.676219512195122,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.3273551780140605
D46,0.8163265306122449,0,0,1,1,T4,0.2857142857142857,0.4444444444444444,0,1,0,0,0.6874999999999999,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.20301497133945476
D69,0.22448979591836735,1,0,1,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.3724324324324324,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.47432772601590534
D94,0.7959183673469388,0,1,1,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.5333333333333333,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.09884573219306945
D33,0.2653061224489796,1,0,0,1,T75,0.08163265306122448,0.1111111111111111,0,0,1,1,0.6,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.20055162039906876
D73,0.8979591836734694,1,1,0,0,T35,0.12244897959183673,0.0,1,0,0,0,0.7374999999999999,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.5459368750533309
D80,0.2653061224489796,0,0,1,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.5025000000000001,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.36180957458377694
D3,0.30612244897959184,0,1,0,0,T33,0.08163265306122448,0.3333333333333333,1,0,1,0,0.415,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.5772796270204976
D30,0.22448979591836735,1,0,0,0,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.7019444444444444,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.1441642608534644
D59,0.3673469387755102,1,0,0,1,T73,0.0,0.7777777777777778,0,0,1,1,0.3833333333333333,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.5928035087248801
D6,0.8163265306122449,0,1,1,1,T77,0.7959183673469388,0.8888888888888888,0,1,0,0,0.6824999999999999,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.4855661055430513
D80,0.2653061224489796,0,0,1,1,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.4145604395604396,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.44028370938483785
D68,0.40816326530612246,0,0,1,0,T15,0.2857142857142857,1.0,0,1,1,0,0.5568181818181818,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.5368249854066087
D70,0.30612244897959184,1,1,1,1,T99,0.7551020408163265,0.8888888888888888,0,1,0,1,0.2496052631578947,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.4903573552420364
D99,1.0,1,0,0,1,T78,0.6326530612244898,0.0,1,1,1,0,0.8374999999999999,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.25580503459801107
D15,0.5306122448979592,0,0,0,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.5333333333333333,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.27661261468124404
D56,0.9591836734693877,0,0,0,0,T83,0.7346938775510204,0.0,0,1,0,1,0.6625,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.024786861135953273
D34,0.5306122448979592,0,0,1,1,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.6857142857142856,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.24450995966550948
D39,0.6530612244897959,0,1,1,1,T12,1.0,0.1111111111111111,1,1,1,0,0.616,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.40692990436127874
D45,0.7346938775510204,1,0,0,0,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.8339939024390244,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.401875560781675
D86,0.5714285714285714,0,0,1,0,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.6857142857142856,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6108268699953392
D80,0.2653061224489796,0,0,1,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.3778378378378378,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.7595725017317818
D64,0.7959183673469388,0,1,0,0,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.284375,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.47991047985681484
D32,0.02040816326530612,0,0,1,0,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.6642530487804877,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.18429247926655173
D89,0.42857142857142855,0,1,1,0,T66,0.5510204081632653,0.2222222222222222,0,0,0,1,0.6473214285714286,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.8578438986789741
D62,0.8367346938775511,0,1,1,0,T36,0.10204081632653061,0.7777777777777778,0,1,0,0,0.7083333333333333,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.14985208741402858
D82,0.7755102040816326,1,0,0,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.531875,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.6828588460887712
D94,0.7959183673469388,0,1,1,1,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.434375,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.2127184631900875
D32,0.02040816326530612,0,0,1,0,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.3684065934065934,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.30424894509762507
D96,0.6326530612244898,0,1,1,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.2833333333333334,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.7446772550095946
D33,0.2653061224489796,1,0,0,1,T70,0.3673469387755102,1.0,1,1,1,1,0.5555023923444976,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.3360427770338068
D21,0.7755102040816326,1,0,1,1,T11,0.46938775510204084,0.2222222222222222,1,0,1,0,0.79375,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.6736748971195601
D89,0.42857142857142855,0,1,1,0,T5,0.9591836734693877,1.0,1,0,0,0,0.4276515151515152,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.5946380928786051
D31,0.5510204081632653,1,1,0,0,T7,0.673469387755102,0.0,1,1,0,0,0.6948529411764705,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.16341390618152232
D53,0.04081632653061224,0,1,1,0,T37,0.2857142857142857,1.0,1,1,0,0,0.2018181818181818,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0.12031446400250083
D74,0.7551020408163265,0,1,1,0,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.2625,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.5420524734575288
D90,0.14285714285714285,0,0,1,1,T78,0.6326530612244898,0.0,1,1,1,0,0.4875,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.6137021338992865
D71,0.40816326530612246,0,1,0,0,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.3240131578947368,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.5539850869033311
D2,0.14285714285714285,1,0,1,0,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.6028195488721804,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.15196958186482765
D28,0.32653061224489793,1,0,0,1,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.3134868421052632,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.16795928372438337
D98,0.40816326530612246,0,1,0,0,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.4715,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.15905634217897663
D34,0.5306122448979592,0,0,1,1,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.5151785714285714,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5321585331009432
D14,0.5510204081632653,0,0,0,0,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.3674342105263157,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.19259537586035982
D14,0.5510204081632653,0,0,0,0,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.4857142857142857,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.18252906743666747
D29,0.9591836734693877,0,0,0,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.4833333333333333,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.7211907466763776
D81,0.1836734693877551,1,1,0,1,T97,0.8163265306122449,0.6666666666666666,1,0,1,0,0.608765243902439,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0.31359263370348417
D82,0.7755102040816326,1,0,0,1,T76,0.2857142857142857,0.3333333333333333,1,0,0,1,0.7399999999999999,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.2262181822513661
D5,0.9387755102040817,1,1,1,0,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.615,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0.6932477477166183
D24,0.2653061224489796,0,0,0,0,T70,0.3673469387755102,1.0,1,1,1,1,0.6305023923444976,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.5471423008193379
D63,0.9183673469387755,0,0,1,1,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.5125,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.5429075296392724
D3,0.30612244897959184,0,1,0,0,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.1983333333333333,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.47567708867922004
D22,0.8979591836734694,0,0,0,0,T33,0.08163265306122448,0.3333333333333333,1,0,1,0,0.565,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.2316887731611539
D62,0.8367346938775511,0,1,1,0,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.709375,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.7896843455087538
D70,0.30612244897959184,1,1,1,1,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.5946428571428571,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0.03343242963023478
D80,0.2653061224489796,0,0,1,1,T75,0.08163265306122448,0.1111111111111111,0,0,1,1,0.6,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.2531331204721705
D55,0.7346938775510204,1,0,1,1,T31,0.46938775510204084,1.0,1,0,0,0,0.5568181818181819,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.6895584505580211
D92,0.8367346938775511,1,0,0,1,T75,0.08163265306122448,0.1111111111111111,0,0,1,1,0.325,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0.6414700085237296
D89,0.42857142857142855,0,1,1,0,T77,0.7959183673469388,0.8888888888888888,0,1,0,0,0.5125000000000001,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.15143406421390498
D4,0.3469387755102041,1,0,0,0,T70,0.3673469387755102,1.0,1,1,1,1,0.5515550239234449,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.43507837451325415
D75,1.0,0,0,0,0,T52,0.9387755102040817,0.5555555555555556,1,1,1,0,0.4607142857142857,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.05824828489179046
D66,0.4897959183673469,0,0,0,1,T74,0.5306122448979592,0.3333333333333333,1,0,0,1,0.7325925925925926,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.3923294086097186
D3,0.30612244897959184,0,1,0,0,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.5333333333333333,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.346429048856966
D90,0.14285714285714285,0,0,1,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.3616216216216216,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.48737654819863613
D15,0.5306122448979592,0,0,0,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.301875,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.6223141357790515
D53,0.04081632653061224,0,1,1,0,T81,0.4897959183673469,0.0,0,1,0,1,0.5745,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0.17523790615684456
D72,0.5102040816326531,1,1,0,1,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.559375,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.44636417297361797
D18,0.04081632653061224,0,0,1,1,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.5031249999999999,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.4198371150922016
D1,0.04081632653061224,1,1,1,0,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.5761904761904763,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.4668880802986708
D5,0.9387755102040817,1,1,1,0,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.509375,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.2656825070970078
D48,0.08163265306122448,1,1,1,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.579375,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.7788019642483507
D67,0.2653061224489796,1,0,1,1,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.4910714285714286,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.38902828891387564
D92,0.8367346938775511,1,0,0,1,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.4857142857142857,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.4224034383074125
D21,0.7755102040816326,1,0,1,1,T54,0.02040816326530612,1.0,0,1,0,1,0.3818181818181818,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.47173108858730506
D4,0.3469387755102041,1,0,0,0,T32,0.7142857142857143,1.0,1,1,1,0,0.4818181818181818,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.46612423728058144
D69,0.22448979591836735,1,0,1,1,T54,0.02040816326530612,1.0,0,1,0,1,0.5568181818181818,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.17585221456803785
D89,0.42857142857142855,0,1,1,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.7324999999999998,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.4249738405018639
D10,0.7755102040816326,1,0,0,0,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.609375,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.48248677789191413
D2,0.14285714285714285,1,0,1,0,T25,0.10204081632653061,0.0,0,1,1,1,0.8624999999999998,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.38885373652130534
D87,0.9795918367346939,1,1,1,0,T67,0.8367346938775511,0.6666666666666666,0,0,0,0,0.684375,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.15975667467979196
D56,0.9591836734693877,0,0,0,0,T33,0.08163265306122448,0.3333333333333333,1,0,1,0,0.6399999999999999,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.36907871269759307
D20,0.8571428571428571,1,1,0,1,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.6649999999999999,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.24358079607392044
D74,0.7551020408163265,0,1,1,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.6416666666666666,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7543271088580664
D50,0.0,1,1,0,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.6273809523809524,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.29132426768579717
D14,0.5510204081632653,0,0,0,0,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.4833333333333334,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.25389892303251693
D69,0.22448979591836735,1,0,1,1,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.5886432926829268,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.319781733797178
D51,0.5306122448979592,1,0,1,0,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.6343749999999999,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.23488759926999583
D53,0.04081632653061224,0,1,1,0,T65,0.8367346938775511,1.0,1,1,1,1,0.5639610389610389,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.18003073454426693
D34,0.5306122448979592,0,0,1,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.312972972972973,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.5107639044667321
D67,0.2653061224489796,1,0,1,1,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5185000000000001,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.4356716499608524
D62,0.8367346938775511,0,1,1,0,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.725,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.4367269199495382
D28,0.32653061224489793,1,0,0,1,T9,0.2857142857142857,1.0,1,1,0,1,0.5568181818181818,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4245454842841248
D8,0.9795918367346939,0,1,1,0,T76,0.2857142857142857,0.3333333333333333,1,0,0,1,0.59,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.5025483844651619
D97,0.9591836734693877,1,1,0,1,T63,0.9183673469387755,0.4444444444444444,1,1,1,1,0.4875,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.3835343942623574
D10,0.7755102040816326,1,0,0,0,T62,0.30612244897959184,1.0,0,0,0,0,0.6318181818181818,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.28151435239845435
D37,0.8367346938775511,0,0,1,1,T86,0.6122448979591837,0.4444444444444444,1,0,0,0,0.2625,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.5016315492541829
D62,0.8367346938775511,0,1,1,0,T83,0.7346938775510204,0.0,0,1,0,1,0.6625,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.2676647149440979
D74,0.7551020408163265,0,1,1,0,T95,0.4897959183673469,0.6666666666666666,1,1,0,0,0.559375,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.1402802653380834
D45,0.7346938775510204,1,0,0,0,T43,0.3673469387755102,0.8888888888888888,1,1,1,1,0.5325,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.3838016610472089
D42,0.12244897959183673,0,1,1,1,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.5520833333333334,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.22614957313108464
D73,0.8979591836734694,1,1,0,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.7812499999999999,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.5226933063583322
D56,0.9591836734693877,0,0,0,0,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.4333333333333334,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.25144288005347193
D68,0.40816326530612246,0,0,1,0,T83,0.7346938775510204,0.0,0,1,0,1,0.6192567567567567,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.3213513268484888
D63,0.9183673469387755,0,0,1,1,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.2583333333333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.46169053301178453
D47,0.8775510204081632,1,0,0,0,T65,0.8367346938775511,1.0,1,1,1,1,0.7568181818181817,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0.3240678728705749
D21,0.7755102040816326,1,0,1,1,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.5375,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.275021835601964
D34,0.5306122448979592,0,0,1,1,T12,1.0,0.1111111111111111,1,1,1,0,0.579,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.1917854830231731
D76,0.7346938775510204,0,0,0,1,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.5258333333333333,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.22781939080496413
D82,0.7755102040816326,1,0,0,1,T25,0.10204081632653061,0.0,0,1,1,1,0.7874999999999999,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.47774915265537654
D6,0.8163265306122449,0,1,1,1,T74,0.5306122448979592,0.3333333333333333,1,0,0,1,0.565,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.6470131633059397
D44,0.6122448979591837,0,1,0,0,T62,0.30612244897959184,1.0,0,0,0,0,0.6318181818181818,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0.4859212533324491
D47,0.8775510204081632,1,0,0,0,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.66875,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.4275045989754883
D33,0.2653061224489796,1,0,0,1,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.3986764705882353,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.6499621140528717
D4,0.3469387755102041,1,0,0,0,T97,0.8163265306122449,0.6666666666666666,1,0,1,0,0.6282774390243903,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0.28227932314977294
D71,0.40816326530612246,0,1,0,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.611111111111111,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.2550846128622345
D50,0.0,1,1,0,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.6374999999999998,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.40299961075344615
D33,0.2653061224489796,1,0,0,1,T49,0.40816326530612246,0.0,1,0,1,1,0.2041666666666667,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.5200713209044309
D22,0.8979591836734694,0,0,0,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.2680424353642175
D77,0.5306122448979592,0,1,1,1,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.309375,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.47582399976444945
D99,1.0,1,0,0,1,T28,0.7346938775510204,1.0,1,1,1,1,0.8318181818181817,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.06162240222141157
D78,1.0,0,1,0,0,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.5625,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.06166623010135925
D42,0.12244897959183673,0,1,1,1,T76,0.2857142857142857,0.3333333333333333,1,0,0,1,0.3116666666666666,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5166161963330016
D7,0.4489795918367347,1,1,1,1,T67,0.8367346938775511,0.6666666666666666,0,0,0,0,0.6391369047619048,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.16499811231052172
D4,0.3469387755102041,1,0,0,0,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.7032774390243902,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.24412605313454694
D43,0.1836734693877551,1,1,1,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.4574999999999999,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.4934905937311535
D25,0.3877551020408163,1,0,1,1,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.6791666666666666,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.1766238193619491
