id_penyumbang,jumlah_disumbangkan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,jumlah_dibutuhkan,frekuensi_menerima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,matching_score,makanan_disumbangkan_makanan,makanan_disumbangkan_makanan_minuman,makanan_disumbangkan_minuman,kondisi_makanan_hampir_kadaluarsa,kondisi_makanan_layak_konsumsi,kondisi_makanan_tidak_layak_konsumsi,makanan_dibutuhkan_makanan,makanan_dibutuhkan_makanan_minuman,makanan_dibutuhkan_minuman,kondisi_makanan_diterima_hampir_kadaluarsa,kondisi_makanan_diterima_layak_konsumsi,kondisi_makanan_diterima_layak_konsumsi_hampir_kadaluarsa,kondisi_makanan_diterima_tidak_layak konsumsi,status_penerima_mendesak,status_penerima_normal,status_penerima_tidak mendesak,jarak
D52,0.30612244897959184,1,1,1,0,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.6432432432432432,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.1583131532281993
D89,0.42857142857142855,0,1,1,0,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.4128260869565217,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0.7521321453484074
D50,0.0,1,1,0,0,T12,1.0,0.1111111111111111,1,1,1,0,0.427,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.35149013230837406
D83,0.8163265306122449,0,1,1,0,T7,0.673469387755102,0.0,1,1,0,0,0.5375,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.49120673550186067
D95,0.9795918367346939,1,1,0,1,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.725,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.16201152861745952
D54,0.1836734693877551,1,1,1,1,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.3241758241758242,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.3603228894844062
D38,0.24489795918367346,0,1,1,0,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.3916666666666666,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.3256519671309705
D93,0.673469387755102,0,0,1,0,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.7333333333333332,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.2317073864878871
D94,0.7959183673469388,0,1,1,1,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.6,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.37673134887105564
D49,0.10204081632653061,1,0,0,0,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.4751470588235293,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.6228585499011121
D48,0.08163265306122448,1,1,1,0,T81,0.4897959183673469,0.0,0,1,0,1,0.5075000000000001,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.6417847110042904
D60,0.04081632653061224,0,1,1,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.5481081081081082,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.6220968604431875
D98,0.40816326530612246,0,1,0,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.4083333333333334,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.6923878446538972
D34,0.5306122448979592,0,0,1,1,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.5607142857142857,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.3245904055442345
D95,0.9795918367346939,1,1,0,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.4583333333333333,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.5406254346643272
D36,0.24489795918367346,0,0,1,0,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.6583333333333332,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3178190226264085
D13,0.32653061224489793,0,0,1,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.4675,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.13431444883927546
D88,0.3877551020408163,1,0,1,1,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.5913235294117647,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.44481264596716097
D23,0.5306122448979592,1,1,1,0,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.7008333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.15385706983455755
D20,0.8571428571428571,1,1,0,1,T31,0.46938775510204084,1.0,1,0,0,0,0.6318181818181818,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.3665669746888856
D36,0.24489795918367346,0,0,1,0,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.389030612244898,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.3449548756246814
D95,0.9795918367346939,1,1,0,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.515,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.3825796820273881
D73,0.8979591836734694,1,1,0,0,T81,0.4897959183673469,0.0,0,1,0,1,0.5625,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.3774517173674914
D8,0.9795918367346939,0,1,1,0,T78,0.6326530612244898,0.0,1,1,1,0,0.7374999999999999,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.3597230985172918
D58,0.8571428571428571,1,1,0,0,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.6325,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.3164881746476332
D45,0.7346938775510204,1,0,0,0,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.5454347826086957,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.5594649504960376
D99,1.0,1,0,0,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.8324999999999998,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.12165716208117107
D83,0.8163265306122449,0,1,1,0,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.634375,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.11041826208782375
D5,0.9387755102040817,1,1,1,0,T49,0.40816326530612246,0.0,1,0,1,1,0.7624999999999998,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.36956302080732495
D9,0.5306122448979592,0,0,0,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.5879729729729729,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.04782240839685273
D83,0.8163265306122449,0,1,1,0,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.9357142857142856,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.28584945393186784
D100,0.12244897959183673,0,1,0,0,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.3801587301587302,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.826332795995905
D23,0.5306122448979592,1,1,1,0,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.5268750000000001,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.8260259912936692
D8,0.9795918367346939,0,1,1,0,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.684375,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.11230305331382154
D24,0.2653061224489796,0,0,0,0,T28,0.7346938775510204,1.0,1,1,1,1,0.6946560196560196,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.06006034491578474
D56,0.9591836734693877,0,0,0,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.7499999999999999,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0.1736925600612785
D36,0.24489795918367346,0,0,1,0,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.6339285714285714,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.2647666110946391
D83,0.8163265306122449,0,1,1,0,T72,0.7142857142857143,0.6666666666666666,0,1,1,1,0.709375,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.7088112552557132
D42,0.12244897959183673,0,1,1,1,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.6754487179487179,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.29117498262563274
D45,0.7346938775510204,1,0,0,0,T64,0.7346938775510204,0.0,1,1,1,0,0.7124999999999999,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0.5851035699026801
D63,0.9183673469387755,0,0,1,1,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.6624999999999999,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.06491357808518944
D95,0.9795918367346939,1,1,0,1,T99,0.7551020408163265,0.8888888888888888,0,1,0,1,0.5824999999999999,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.4670257573282489
D32,0.02040816326530612,0,0,1,0,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.3684065934065934,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.30424894509762507
D17,0.16326530612244897,1,1,0,0,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.7469512195121951,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.10130827151036091
D21,0.7755102040816326,1,0,1,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.3833333333333333,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.6061351173759881
D94,0.7959183673469388,0,1,1,1,T1,0.0,0.4444444444444444,0,0,1,0,0.5625,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2507078873437661
D5,0.9387755102040817,1,1,1,0,T76,0.2857142857142857,0.3333333333333333,1,0,0,1,0.6399999999999999,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.1360452601310161
D4,0.3469387755102041,1,0,0,0,T1,0.0,0.4444444444444444,0,0,1,0,0.4625,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.07699911198763562
D10,0.7755102040816326,1,0,0,0,T65,0.8367346938775511,1.0,1,1,1,1,0.6746753246753247,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.35165487061421935
D70,0.30612244897959184,1,1,1,1,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.39,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.30026800227808803
D41,0.12244897959183673,0,1,0,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.6083333333333333,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.25666377562241227
D11,0.08163265306122448,1,1,0,0,T43,0.3673469387755102,0.8888888888888888,1,1,1,1,0.5588157894736842,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.25742924850731463
D31,0.5510204081632653,1,1,0,0,T53,0.5714285714285714,1.0,1,0,0,1,0.5283699059561129,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.4419643718488331
D6,0.8163265306122449,0,1,1,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.5325,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.21137665195237346
D33,0.2653061224489796,1,0,0,1,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.4857142857142857,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.20587672130344625
D83,0.8163265306122449,0,1,1,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.5107142857142857,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.12993672991554178
D45,0.7346938775510204,1,0,0,0,T95,0.4897959183673469,0.6666666666666666,1,1,0,0,0.584375,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5237786262794413
D94,0.7959183673469388,0,1,1,1,T68,0.8163265306122449,0.2222222222222222,1,1,1,0,0.4913109756097561,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.22975542407384603
D27,0.3877551020408163,0,0,1,0,T28,0.7346938775510204,1.0,1,1,1,1,0.5358722358722359,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.3739043311242602
D97,0.9591836734693877,1,1,0,1,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.6333333333333333,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.0666588779863018
D97,0.9591836734693877,1,1,0,1,T62,0.30612244897959184,1.0,0,0,0,0,0.5818181818181817,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.3924555196761274
D55,0.7346938775510204,1,0,1,1,T7,0.673469387755102,0.0,1,1,0,0,0.6375,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.5346207325483711
D12,0.673469387755102,1,0,1,0,T5,0.9591836734693877,1.0,1,0,0,0,0.7026515151515151,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.08925372599723021
D32,0.02040816326530612,0,0,1,0,T99,0.7551020408163265,0.8888888888888888,0,1,0,1,0.4627631578947369,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.13769252800213388
D83,0.8163265306122449,0,1,1,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.6333333333333333,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.31807436832549063
D59,0.3673469387755102,1,0,0,1,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.4830929487179487,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.18194206552377035
D39,0.6530612244897959,0,1,1,1,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.4548469387755102,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.39109227989252854
D81,0.1836734693877551,1,1,0,1,T11,0.46938775510204084,0.2222222222222222,1,0,1,0,0.4354166666666667,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.21723354907386885
D64,0.7959183673469388,0,1,0,0,T83,0.7346938775510204,0.0,0,1,0,1,0.7625,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.10724950973297422
D33,0.2653061224489796,1,0,0,1,T54,0.02040816326530612,1.0,0,1,0,1,0.3068181818181819,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.47199183560602576
D21,0.7755102040816326,1,0,1,1,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.61875,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.5692156212350059
D73,0.8979591836734694,1,1,0,0,T37,0.2857142857142857,1.0,1,1,0,0,0.6068181818181818,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.5922724460949602
D17,0.16326530612244897,1,1,0,0,T30,0.6938775510204082,0.8888888888888888,1,1,1,0,0.5082142857142857,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.2514379025649947
D8,0.9795918367346939,0,1,1,0,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.7,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.06389256121246657
D75,1.0,0,0,0,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.3825,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.47156133648678183
D37,0.8367346938775511,0,0,1,1,T95,0.4897959183673469,0.6666666666666666,1,1,0,0,0.559375,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.5760292905509541
D77,0.5306122448979592,0,1,1,1,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.5333333333333333,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.2774775799346567
D48,0.08163265306122448,1,1,1,0,T67,0.8367346938775511,0.6666666666666666,0,0,0,0,0.596279761904762,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.8904209659046884
D86,0.5714285714285714,0,0,1,0,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.2825,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.45623280514192854
D39,0.6530612244897959,0,1,1,1,T4,0.2857142857142857,0.4444444444444444,0,1,0,0,0.6124999999999999,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.5060338216688188
D77,0.5306122448979592,0,1,1,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.4333333333333334,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.42838054878446136
D47,0.8775510204081632,1,0,0,0,T1,0.0,0.4444444444444444,0,0,1,0,0.5375,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0.18041025668716534
D51,0.5306122448979592,1,0,1,0,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.7843749999999999,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.23609859166684494
D72,0.5102040816326531,1,1,0,1,T68,0.8163265306122449,0.2222222222222222,1,1,1,0,0.3571646341463415,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0.4440037622336311
D57,0.04081632653061224,0,1,0,0,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.3260416666666667,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.5911759123275524
D57,0.04081632653061224,0,1,0,0,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.325,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.3214573019448004
D12,0.673469387755102,1,0,1,0,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.634375,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.5705939312924583
D30,0.22448979591836735,1,0,0,0,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.6874999999999999,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.11720226223106858
D8,0.9795918367346939,0,1,1,0,T56,0.6122448979591837,0.0,1,0,0,0,0.4875,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.2780543275212971
D89,0.42857142857142855,0,1,1,0,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.6723214285714286,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.04984631381563123
D6,0.8163265306122449,0,1,1,1,T68,0.8163265306122449,0.2222222222222222,1,1,1,0,0.59375,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.15582562047413356
D20,0.8571428571428571,1,1,0,1,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.6357142857142857,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.4648968146978431
D3,0.30612244897959184,0,1,0,0,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.4937499999999999,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0.345553100183085
D48,0.08163265306122448,1,1,1,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.27857829448988836
D24,0.2653061224489796,0,0,0,0,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.6143518518518518,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.108838377275172
D68,0.40816326530612246,0,0,1,0,T78,0.6326530612244898,0.0,1,1,1,0,0.603125,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.10414079506413283
D57,0.04081632653061224,0,1,0,0,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.49375,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0.3506693889606994
D48,0.08163265306122448,1,1,1,0,T66,0.5510204081632653,0.2222222222222222,0,0,0,1,0.5866071428571429,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.05872569190647338
D11,0.08163265306122448,1,1,0,0,T9,0.2857142857142857,1.0,1,1,0,1,0.765151515151515,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.30702097366701897
D75,1.0,0,0,0,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.359375,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.7476753491638017
D54,0.1836734693877551,1,1,1,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.492027027027027,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.6219403655580572
D36,0.24489795918367346,0,0,1,0,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.5677083333333334,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.16150625260142487
D67,0.2653061224489796,1,0,1,1,T1,0.0,0.4444444444444444,0,0,1,0,0.8374999999999998,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.06883534321543924
D18,0.04081632653061224,0,0,1,1,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5745,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.2404778873186074
D44,0.6122448979591837,0,1,0,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.3833333333333333,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.6312657658438466
D28,0.32653061224489793,1,0,0,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.4329464285714286,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.7941713246983855
D60,0.04081632653061224,0,1,1,1,T15,0.2857142857142857,1.0,0,1,1,0,0.4018181818181818,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.46119435274661624
D73,0.8979591836734694,1,1,0,0,T5,0.9591836734693877,1.0,1,0,0,0,0.4505681818181818,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0849451266955152
D78,1.0,0,1,0,0,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.5857142857142856,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.483156257810328
D28,0.32653061224489793,1,0,0,1,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.3788194444444445,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.7154954237550661
D32,0.02040816326530612,0,0,1,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.567375,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.24067944239696223
D33,0.2653061224489796,1,0,0,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.5693750000000001,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.17309216671018213
D23,0.5306122448979592,1,1,1,0,T12,1.0,0.1111111111111111,1,1,1,0,0.629,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.45590552045318344
D10,0.7755102040816326,1,0,0,0,T30,0.6938775510204082,0.8888888888888888,1,1,1,0,0.6824999999999999,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.24319555035661214
D44,0.6122448979591837,0,1,0,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.7068095482285807
D5,0.9387755102040817,1,1,1,0,T86,0.6122448979591837,0.4444444444444444,1,0,0,0,0.6375,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.17037345880042495
D69,0.22448979591836735,1,0,1,1,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.6083333333333333,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.17934445259220566
D17,0.16326530612244897,1,1,0,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.7333333333333333,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.33465763325157244
D64,0.7959183673469388,0,1,0,0,T82,0.9795918367346939,0.7777777777777778,1,0,1,0,0.4399659863945578,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.5913886621699982
D10,0.7755102040816326,1,0,0,0,T5,0.9591836734693877,1.0,1,0,0,0,0.5630681818181817,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.22585184122496788
D100,0.12244897959183673,0,1,0,0,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.61875,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.6555778749300564
D34,0.5306122448979592,0,0,1,1,T56,0.6122448979591837,0.0,1,0,0,0,0.4745967741935483,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.35437394999293353
D32,0.02040816326530612,0,0,1,0,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.4949013157894737,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.2662450368530927
D67,0.2653061224489796,1,0,1,1,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.6107142857142857,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.24062707618157406
D76,0.7346938775510204,0,0,0,1,T77,0.7959183673469388,0.8888888888888888,0,1,0,0,0.6499999999999999,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.3810395796386319
D66,0.4897959183673469,0,0,0,1,T83,0.7346938775510204,0.0,0,1,0,1,0.5300675675675676,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0.33113155421773627
D65,0.32653061224489793,0,0,1,1,T11,0.46938775510204084,0.2222222222222222,1,0,1,0,0.5645833333333333,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.16121722666304494
D54,0.1836734693877551,1,1,1,1,T12,1.0,0.1111111111111111,1,1,1,0,0.4700000000000001,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0.14452462340097447
D38,0.24489795918367346,0,1,1,0,T43,0.3673469387755102,0.8888888888888888,1,1,1,1,0.425921052631579,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.6985590947790812
D68,0.40816326530612246,0,0,1,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.60625,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.2587765289479958
D57,0.04081632653061224,0,1,0,0,T73,0.0,0.7777777777777778,0,0,1,1,0.5083333333333333,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.4752887981205596
D48,0.08163265306122448,1,1,1,0,T30,0.6938775510204082,0.8888888888888888,1,1,1,0,0.5217857142857142,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.6808091471537661
D21,0.7755102040816326,1,0,1,1,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.359375,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.16098925432067457
D26,0.2857142857142857,0,0,0,1,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.6410714285714285,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.3100257881770968
D42,0.12244897959183673,0,1,1,1,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.6767857142857142,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.2398878568433891
D80,0.2653061224489796,0,0,1,1,T28,0.7346938775510204,1.0,1,1,1,1,0.5696560196560196,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.2956510204011858
D6,0.8163265306122449,0,1,1,1,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.6649999999999999,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.2022770488625296
D24,0.2653061224489796,0,0,0,0,T9,0.2857142857142857,1.0,1,1,0,1,0.5501515151515152,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3275755882975281
D90,0.14285714285714285,0,0,1,1,T83,0.7346938775510204,0.0,0,1,0,1,0.4841216216216216,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.2181251337925959
D67,0.2653061224489796,1,0,1,1,T37,0.2857142857142857,1.0,1,1,0,0,0.5001515151515151,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.5712954865462931
D47,0.8775510204081632,1,0,0,0,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.5575,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.47166360222741843
